Fecha,Hora,Pronosticada,Minera,Variable,Estacion,OBS-PRO,uuid
01/20/2024,21,3.2,Enami,SO2,Paipote,Pronosticada,a6f7ddd6-f77d-5dbe-85c0-c7c7feca58dd
01/20/2024,22,6.9,Enami,SO2,Paipote,Pronosticada,4c408d90-a11e-52c8-b58b-ec85371136c4
01/20/2024,23,4.7,Enami,SO2,Paipote,Pronosticada,d33808bf-8025-54bd-b219-556607cf72b5
01/21/2024,0,3.8,Enami,SO2,Paipote,Pronosticada,4d9bf4bd-693c-59f7-8251-42dae52b2ab0
01/21/2024,1,2.8,Enami,SO2,Paipote,Pronosticada,5c6148f4-b0fb-5cf0-a85c-1dabcf0abd78
01/21/2024,2,6.1,Enami,SO2,Paipote,Pronosticada,d3fd756c-60fe-5471-865a-7eb4ba8b3278
01/21/2024,3,5.7,Enami,SO2,Paipote,Pronosticada,07cd94ab-86c5-5640-b6bb-98aa900cc213
01/21/2024,4,5.8,Enami,SO2,Paipote,Pronosticada,79115250-ad1d-5978-90bf-77cc821e8f31
01/21/2024,5,4.6,Enami,SO2,Paipote,Pronosticada,3fc3986c-f1a8-5680-aad0-9a946d7fe027
01/21/2024,6,7.5,Enami,SO2,Paipote,Pronosticada,348d6c46-0f93-576a-ac73-7eed3056620b
01/21/2024,7,49.7,Enami,SO2,Paipote,Pronosticada,e64bd302-df0d-5796-a85f-74922dee6284
01/21/2024,8,7.9,Enami,SO2,Paipote,Pronosticada,95911ed5-93bf-5576-9ee3-944ce0302874
01/21/2024,9,42.2,Enami,SO2,Paipote,Pronosticada,4e4b7415-88d3-5f47-b8f8-2afc780f0a6f
01/21/2024,10,10.6,Enami,SO2,Paipote,Pronosticada,1d2282ec-b23f-52a2-af20-8d2fb59f0a4e
01/21/2024,11,15.4,Enami,SO2,Paipote,Pronosticada,ef9b081b-0094-594e-8ac2-e6786663b933
01/21/2024,12,5.1,Enami,SO2,Paipote,Pronosticada,24b1803e-3735-5f2b-b0e6-f919c3732b65
01/21/2024,13,7.0,Enami,SO2,Paipote,Pronosticada,d1cc6156-4ac8-5c33-94b5-1755080aeb0d
01/21/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,e1580a3d-11d4-5af9-9587-2cbb617a451a
01/21/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,8ade7ce7-f3e6-5f1d-a028-383601a8ffaa
01/21/2024,16,5.0,Enami,SO2,Paipote,Pronosticada,7ff13023-1553-5139-ba5b-3704231c4521
01/21/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,f8a8a397-2406-5a7c-931f-a85d5925af08
01/21/2024,18,3.7,Enami,SO2,Paipote,Pronosticada,9fb77f37-8d99-534f-a568-6348b5dbd818
01/21/2024,19,6.5,Enami,SO2,Paipote,Pronosticada,783c39c1-9863-5dcf-8a40-219e030bd559
01/21/2024,20,5.0,Enami,SO2,Paipote,Pronosticada,92274639-510c-52bf-8a91-ef9f18627a87
01/21/2024,21,3.1,Enami,SO2,Paipote,Pronosticada,9e3e9e4c-d8a1-5325-a110-f8e16fbf6072
01/21/2024,22,4.0,Enami,SO2,Paipote,Pronosticada,be3ce142-2911-5ee7-a354-93d07a12021b
01/21/2024,23,6.4,Enami,SO2,Paipote,Pronosticada,33681538-e38e-5084-aeb2-0f6d1ab8f999
01/22/2024,0,6.9,Enami,SO2,Paipote,Pronosticada,2076177c-c0e9-599a-b8d8-8308df7edb9e
01/22/2024,1,15.4,Enami,SO2,Paipote,Pronosticada,f3d249f4-a475-5af6-9e4f-a60916fcfa33
01/22/2024,2,10.0,Enami,SO2,Paipote,Pronosticada,cb7ad9fb-ff76-5495-a1dd-a721ff0112a9
01/22/2024,3,23.8,Enami,SO2,Paipote,Pronosticada,f2fddb56-109c-5f17-8bc9-42f5f1be5291
01/22/2024,4,6.7,Enami,SO2,Paipote,Pronosticada,53204231-603f-517e-9030-5a112e747c6f
01/22/2024,5,5.4,Enami,SO2,Paipote,Pronosticada,64a7c714-1a59-551a-b8db-df93985cc88e
01/22/2024,6,3.2,Enami,SO2,Paipote,Pronosticada,e8ffa25f-3846-515a-accd-0291914b1ee7
01/22/2024,7,5.2,Enami,SO2,Paipote,Pronosticada,f6531dd8-fe5a-5eb9-ae85-af724214a9e7
01/22/2024,8,5.8,Enami,SO2,Paipote,Pronosticada,8c7b319e-b3cf-54fe-bb8f-20a3befb4336
01/22/2024,9,17.3,Enami,SO2,Paipote,Pronosticada,5fcea193-aac1-5078-9ec0-844c16f5f357
01/22/2024,10,8.0,Enami,SO2,Paipote,Pronosticada,a12446a1-d6c4-5294-aa99-318a3aac7403
01/22/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,2e833ca8-750a-51c7-91a2-ac9476ccd177
01/22/2024,12,5.1,Enami,SO2,Paipote,Pronosticada,26369f94-251a-5299-aae5-30781cb56518
01/22/2024,13,5.8,Enami,SO2,Paipote,Pronosticada,56975fa0-3955-57c1-8f55-ff91e1dec6ac
01/22/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,aaad90ea-efa1-5226-95ea-a3d004e838f3
01/22/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,aa13c391-162f-50bc-b91c-6aeb2a32894d
01/22/2024,16,6.4,Enami,SO2,Paipote,Pronosticada,58c91c3b-931a-5759-9f12-56a3366f1705
01/22/2024,17,3.8,Enami,SO2,Paipote,Pronosticada,9489e820-8c39-53ec-a4fa-cc17890059cb
01/22/2024,18,3.0,Enami,SO2,Paipote,Pronosticada,379f4ddf-7445-53a5-9f1a-130eff330052
01/22/2024,19,3.5,Enami,SO2,Paipote,Pronosticada,7476f5c6-4c8a-5ce7-8254-1f9723aa1374
01/22/2024,20,6.2,Enami,SO2,Paipote,Pronosticada,642d31fa-c651-5a25-b346-c8dfe70bf305
01/22/2024,21,6.5,Enami,SO2,Paipote,Pronosticada,c1558d6f-be32-5d3c-8969-9c5ff19030ea
01/22/2024,22,18.4,Enami,SO2,Paipote,Pronosticada,05a68fdd-6c0e-5edd-9437-9f83929b951f
01/22/2024,23,10.2,Enami,SO2,Paipote,Pronosticada,85e16b26-fdc6-5b55-8879-c72aa5e821e7
01/23/2024,0,6.6,Enami,SO2,Paipote,Pronosticada,065e8a08-28d7-50c4-8ee5-f0c9dbd4d007
01/23/2024,1,4.2,Enami,SO2,Paipote,Pronosticada,e01db7a4-074d-5023-92aa-469070f003ee
01/23/2024,2,3.4,Enami,SO2,Paipote,Pronosticada,e058dbc4-5212-50cb-a3e3-83692e38102e
01/23/2024,3,2.2,Enami,SO2,Paipote,Pronosticada,3bf0b955-63d1-5d67-9a43-3c362f3184b4
01/23/2024,4,14.6,Enami,SO2,Paipote,Pronosticada,3e80ea0e-73d4-5331-8965-02e8d77a4cfb
01/23/2024,5,6.1,Enami,SO2,Paipote,Pronosticada,d11dd9b6-b2d2-5c04-acb0-e95436892fd8
01/23/2024,6,7.4,Enami,SO2,Paipote,Pronosticada,b7e008d2-fc95-595a-8985-12e8958f855d
01/23/2024,7,4.9,Enami,SO2,Paipote,Pronosticada,5872dad2-c98c-5932-9b90-5d63dcc42a95
01/23/2024,8,21.2,Enami,SO2,Paipote,Pronosticada,1484512b-934e-5d1e-9047-4aa8719b7f11
01/23/2024,9,18.7,Enami,SO2,Paipote,Pronosticada,e4c077c5-0d1f-5577-8a8d-e1c0324331d6
01/23/2024,10,24.1,Enami,SO2,Paipote,Pronosticada,4f11b6c3-b2c2-5062-967a-596b74a9450b
01/23/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,b54a2bbf-1ab2-58f6-86a0-e18b65c17777
01/23/2024,12,6.4,Enami,SO2,Paipote,Pronosticada,7e1d3abc-93c7-5dce-b133-9b1f9e155c79
01/23/2024,13,5.6,Enami,SO2,Paipote,Pronosticada,fbb8865a-7139-50e3-a31d-a8f0bc0fef55
01/23/2024,14,10.0,Enami,SO2,Paipote,Pronosticada,abf4bf29-bbb7-58c4-9e83-35aee440725e
01/23/2024,15,6.5,Enami,SO2,Paipote,Pronosticada,dab8cfa7-79a5-5ef5-ba77-2a52d7b4ea2c
01/23/2024,16,3.3,Enami,SO2,Paipote,Pronosticada,3e79fd36-c848-5573-a6a7-ac45a875cf7b
01/23/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,385eceda-c5f8-548a-abe1-5f43b49d1d08
01/23/2024,18,7.6,Enami,SO2,Paipote,Pronosticada,d0ec739e-8594-5dec-8f87-e71e92b2684b
01/23/2024,19,6.1,Enami,SO2,Paipote,Pronosticada,8e933756-3029-5fff-8107-7b8980d718b3
01/23/2024,20,5.0,Enami,SO2,Paipote,Pronosticada,449aefdf-b69b-5b6f-8bdb-9a67cc9e36c7
01/23/2024,21,3.2,Enami,SO2,Paipote,Pronosticada,d04d266a-fc68-557a-ac9b-c0eeb223a2f8
01/23/2024,22,5.4,Enami,SO2,Paipote,Pronosticada,afb8381e-a2f3-5eed-a978-8579b3729bae
01/23/2024,23,4.3,Enami,SO2,Paipote,Pronosticada,8e29c025-e590-5a75-91a9-f7fc16d02b4b
01/24/2024,0,7.1,Enami,SO2,Paipote,Pronosticada,f8ff4623-8cf0-5fc2-85ca-99d48e9a62d7
01/24/2024,1,3.6,Enami,SO2,Paipote,Pronosticada,45368a35-1413-58da-b702-6c6141e54ce6
01/24/2024,2,6.1,Enami,SO2,Paipote,Pronosticada,2373a539-fe80-5057-9d2a-19b4d4e05b6e
01/24/2024,3,6.8,Enami,SO2,Paipote,Pronosticada,8042cc33-17c1-5ff4-a426-615b0715a3c9
01/24/2024,4,3.9,Enami,SO2,Paipote,Pronosticada,3d8fb33e-004a-51ab-aa17-e53b0fcb8c8a
01/24/2024,5,13.8,Enami,SO2,Paipote,Pronosticada,b7479234-32e5-5a62-88cb-6132df71446a
01/24/2024,6,9.6,Enami,SO2,Paipote,Pronosticada,35f53892-7405-5fda-b605-92230bb5852a
01/24/2024,7,6.0,Enami,SO2,Paipote,Pronosticada,9e25c3e3-4496-55cb-81b7-68c0e06c899e
01/24/2024,8,22.6,Enami,SO2,Paipote,Pronosticada,b037444e-dce2-56ad-8905-51e9d470a141
01/24/2024,9,18.2,Enami,SO2,Paipote,Pronosticada,ce2cbaa4-6bfd-5518-901b-030094f122fb
01/24/2024,10,10.6,Enami,SO2,Paipote,Pronosticada,514b82e3-f57d-51f4-8253-5a4dd861601a
01/24/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,407accd9-3890-5306-9017-633e625f18da
01/24/2024,12,5.1,Enami,SO2,Paipote,Pronosticada,d1604113-46ef-5d6e-bb95-f2d1da8bdcbb
01/24/2024,13,4.3,Enami,SO2,Paipote,Pronosticada,e7d373ac-690b-529d-aecb-3c74b356c32c
01/24/2024,14,9.0,Enami,SO2,Paipote,Pronosticada,2849d73b-feec-5445-b31f-01ea81fbf919
01/24/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,10178045-51b8-512c-8814-77383dc19411
01/24/2024,16,3.3,Enami,SO2,Paipote,Pronosticada,192fc140-0476-5dd5-8c90-4cbfba405e05
01/24/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,51253b3f-046a-5bba-add8-ae39a3b3c074
01/24/2024,18,6.0,Enami,SO2,Paipote,Pronosticada,cb3a4c81-ddf5-5d73-8bc6-49205a9d69f9
01/24/2024,19,5.9,Enami,SO2,Paipote,Pronosticada,2a52229e-bffb-5d0f-84e0-2be61acf3deb
01/24/2024,20,5.0,Enami,SO2,Paipote,Pronosticada,4442e5b1-d9b9-54f8-8e8b-cfe83d7b8c92
01/24/2024,21,4.0,Enami,SO2,Paipote,Pronosticada,fd2c13b1-7425-551d-a950-1b0ca976cc7d
01/24/2024,22,3.0,Enami,SO2,Paipote,Pronosticada,00571152-dfc7-55de-bacf-02bd132c5c11
01/24/2024,23,4.0,Enami,SO2,Paipote,Pronosticada,e2d4640b-25ce-5a36-a86e-8b7d1c95eecd
01/25/2024,0,8.9,Enami,SO2,Paipote,Pronosticada,348cb328-89ed-572c-9fed-4c72ce08b96b
01/25/2024,1,5.1,Enami,SO2,Paipote,Pronosticada,23ce45b0-2993-5736-814f-04a85da678d4
01/25/2024,2,4.4,Enami,SO2,Paipote,Pronosticada,e0838d02-d695-5aa1-8842-8070f9e36ae7
01/25/2024,3,4.0,Enami,SO2,Paipote,Pronosticada,e556f0cd-745b-5910-a8ad-60f59d4dfeae
01/25/2024,4,20.5,Enami,SO2,Paipote,Pronosticada,4bfc828d-6b16-503a-9491-75d1d395f65c
01/25/2024,5,5.6,Enami,SO2,Paipote,Pronosticada,6bc0161f-46e7-51cf-a980-b42a20a7c272
01/25/2024,6,8.0,Enami,SO2,Paipote,Pronosticada,ac5ab6bc-3fc8-5d07-9fbf-7b96e74b6e85
01/25/2024,7,25.5,Enami,SO2,Paipote,Pronosticada,f6f4f447-cf30-562e-a720-fc2b6b2ccd5f
01/25/2024,8,17.2,Enami,SO2,Paipote,Pronosticada,42822fb7-6deb-58e1-a8d5-4d4f8514250f
01/25/2024,9,17.3,Enami,SO2,Paipote,Pronosticada,412bf690-525d-54a3-b639-be2aef7a2213
01/25/2024,10,10.6,Enami,SO2,Paipote,Pronosticada,6e8f7dc0-228b-5c41-a533-61fb7381686b
01/25/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,1b82b395-f0fe-5f99-9548-af3ed4a0b11c
01/25/2024,12,5.8,Enami,SO2,Paipote,Pronosticada,68bf9ed9-87c4-5010-a773-11d9ac92a5d4
01/25/2024,13,4.9,Enami,SO2,Paipote,Pronosticada,0b0353df-7d73-59e8-ba57-01242275c134
01/25/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,26c3a179-8982-548c-938b-6af3b80ab200
01/25/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,f709de6c-e17c-5150-8250-fb3b4a9fd19b
01/25/2024,16,3.2,Enami,SO2,Paipote,Pronosticada,5ff90945-f775-5bbc-a853-15b619b58849
01/25/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,4ccf1c45-e6ef-5e73-925a-3b6a786355ed
01/25/2024,18,3.7,Enami,SO2,Paipote,Pronosticada,64ddf3bc-2666-503d-9e13-b9d8e2c68c4e
01/25/2024,19,3.4,Enami,SO2,Paipote,Pronosticada,42915347-8bc9-57f8-b385-f4068b78e21e
01/25/2024,20,2.6,Enami,SO2,Paipote,Pronosticada,a130b089-3b2f-51d9-a888-7ed27127ace9
01/25/2024,21,6.5,Enami,SO2,Paipote,Pronosticada,0f9a80de-815e-5299-9dfe-0d0f8dd278e3
01/25/2024,22,4.9,Enami,SO2,Paipote,Pronosticada,ac305587-ee91-59f4-b988-28f4c555ba8c
01/25/2024,23,5.4,Enami,SO2,Paipote,Pronosticada,2bccee56-b0e1-5043-86db-00e3aea0ac10
01/26/2024,0,6.6,Enami,SO2,Paipote,Pronosticada,ef51cacf-57ab-5379-b7c1-f358ca27bcc0
01/26/2024,1,6.4,Enami,SO2,Paipote,Pronosticada,bd81a948-69c9-5b85-b375-69a9161648e9
01/26/2024,2,8.8,Enami,SO2,Paipote,Pronosticada,939b231e-fb90-5b7b-b51a-e1784615ff32
01/26/2024,3,5.6,Enami,SO2,Paipote,Pronosticada,ef7e0ccc-b4eb-5c52-b932-0aee1da5cae6
01/26/2024,4,3.2,Enami,SO2,Paipote,Pronosticada,18b885ef-0b2b-5ad9-8225-281ca4ebb527
01/26/2024,5,3.7,Enami,SO2,Paipote,Pronosticada,83b652b4-a917-5291-b3c2-4e2cee3f385e
01/26/2024,6,17.2,Enami,SO2,Paipote,Pronosticada,8600a465-94de-51f3-b4d4-98faab31e1ff
01/26/2024,7,3.1,Enami,SO2,Paipote,Pronosticada,5ca7e6af-529f-5329-b7b5-5c899e57392b
01/26/2024,8,5.8,Enami,SO2,Paipote,Pronosticada,02c9f11c-91b5-56a4-b26d-9c6243617948
01/26/2024,9,17.3,Enami,SO2,Paipote,Pronosticada,a44c4575-9a3b-5a11-902e-d4a8b2b63ecb
01/26/2024,10,8.0,Enami,SO2,Paipote,Pronosticada,4dd95722-cbff-59fd-b893-ea1b0433958b
01/26/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,32798b51-a5a8-5584-b7e5-174603970225
01/26/2024,12,5.1,Enami,SO2,Paipote,Pronosticada,c54146c1-7603-5100-bb0a-25cf932e1e91
01/26/2024,13,5.6,Enami,SO2,Paipote,Pronosticada,bbefaf8f-2e07-5ad3-b091-6b235f2b9a21
01/26/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,3fde5730-da95-5875-adc0-d837094a6811
01/26/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,1867e812-c13b-5995-a455-3980c455756f
01/26/2024,16,6.4,Enami,SO2,Paipote,Pronosticada,75d53e2d-d617-5762-8552-2a503a8e8423
01/26/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,cfb03d75-c7c4-57c1-8993-c4cd6394bac7
01/26/2024,18,4.7,Enami,SO2,Paipote,Pronosticada,90113470-8a48-5ea6-b73b-05f04976b085
01/26/2024,19,3.2,Enami,SO2,Paipote,Pronosticada,b943ce54-6c3b-59f3-ade3-db3d671f190b
01/26/2024,20,5.0,Enami,SO2,Paipote,Pronosticada,d73a84da-8ae5-5212-a9c6-da51de85c0a0
01/26/2024,21,7.3,Enami,SO2,Paipote,Pronosticada,d8aae9cb-f2b6-5b70-9639-e0dc91450c15
01/26/2024,22,4.2,Enami,SO2,Paipote,Pronosticada,d33c2e5e-42f8-5588-ad9e-f7ca8c0f39fd
01/26/2024,23,7.3,Enami,SO2,Paipote,Pronosticada,c128fe0a-e6e5-55cd-851a-912ebaacb832
01/27/2024,0,5.4,Enami,SO2,Paipote,Pronosticada,966c1e80-8bb5-5113-bfec-e60b63e592d4
01/27/2024,1,5.6,Enami,SO2,Paipote,Pronosticada,436284c0-a433-58c0-816c-59db9e760485
01/27/2024,2,4.6,Enami,SO2,Paipote,Pronosticada,b7c64a44-cd26-59f2-8008-eefe36102f52
01/27/2024,3,10.9,Enami,SO2,Paipote,Pronosticada,f30b702b-0597-539e-9655-313321f04473
01/27/2024,4,7.7,Enami,SO2,Paipote,Pronosticada,e057b7b8-55ba-57a0-8a4e-91ce3ac74e09
01/27/2024,5,9.5,Enami,SO2,Paipote,Pronosticada,915fcdda-7959-595a-93cd-1eddcb4f7469
01/27/2024,6,7.6,Enami,SO2,Paipote,Pronosticada,8279803b-bcee-5204-b0f9-82ffec1d80cd
01/27/2024,7,9.4,Enami,SO2,Paipote,Pronosticada,d24b8346-beb8-50cc-a0ad-267735a28c2b
01/27/2024,8,22.2,Enami,SO2,Paipote,Pronosticada,c77b0473-a04d-55ea-ba44-5742504391c4
01/27/2024,9,5.1,Enami,SO2,Paipote,Pronosticada,553dcc87-ed0e-5b22-952d-71496412c1b8
01/27/2024,10,10.6,Enami,SO2,Paipote,Pronosticada,c7e6fc20-3022-55a7-bb0d-639f43bcbcdb
01/27/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,9f1877f5-08ca-5dc2-aec7-23bda2a4354d
01/27/2024,12,6.4,Enami,SO2,Paipote,Pronosticada,0132a426-1d79-54f5-a544-dedea6219069
01/27/2024,13,5.6,Enami,SO2,Paipote,Pronosticada,41db1380-7368-5ddf-afc3-c7820af782ca
01/27/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,97676130-7381-555c-8268-950cf104a8cc
01/27/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,fc1fea09-99d5-5136-b8ce-a5c4f39ab192
01/27/2024,16,5.0,Enami,SO2,Paipote,Pronosticada,919a6bf3-4030-527e-b558-be38c7d95715
01/27/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,a821ae87-5839-595e-92ae-2893bf4dc260
01/27/2024,18,5.1,Enami,SO2,Paipote,Pronosticada,9480d02e-b878-5465-83fa-7b6e9eaa45cd
01/27/2024,19,5.9,Enami,SO2,Paipote,Pronosticada,9e88e24c-ae2d-5265-a203-a0320e07b83b
01/27/2024,20,7.0,Enami,SO2,Paipote,Pronosticada,0347ca16-ae60-5e38-aaf1-6ca463608c97
01/27/2024,21,7.4,Enami,SO2,Paipote,Pronosticada,eedbf4fb-dc8c-5ea0-a161-f4203a39487b
01/27/2024,22,4.4,Enami,SO2,Paipote,Pronosticada,faf15506-2526-5942-abd2-f2cc5ffd9ed3
01/27/2024,23,4.2,Enami,SO2,Paipote,Pronosticada,9d905554-a352-5c2a-b523-4eeea3aacf93
01/28/2024,0,4.2,Enami,SO2,Paipote,Pronosticada,8639c839-bade-5983-b26e-3aed06aed3bc
01/28/2024,1,5.6,Enami,SO2,Paipote,Pronosticada,9031775e-9df0-5653-b7e2-6cbaffb5df1f
01/28/2024,2,6.0,Enami,SO2,Paipote,Pronosticada,956c9e88-0159-52d9-a338-3d79cb4eb2f0
01/28/2024,3,6.1,Enami,SO2,Paipote,Pronosticada,4c1b8ca9-4427-56dd-ba73-0297abddabdd
01/28/2024,4,8.3,Enami,SO2,Paipote,Pronosticada,b589657a-236c-5485-a978-a92799d58365
01/28/2024,5,3.2,Enami,SO2,Paipote,Pronosticada,21c60388-b5b1-5c39-bb63-ef2b639355f4
01/28/2024,6,4.2,Enami,SO2,Paipote,Pronosticada,894d8d88-eda0-5fe8-badf-7a11e16bce2a
01/28/2024,7,3.4,Enami,SO2,Paipote,Pronosticada,d51da46d-005b-5b55-895d-48e05255f43f
01/28/2024,8,68.1,Enami,SO2,Paipote,Pronosticada,713b8f9a-44d2-5d5f-8320-cebe34e835a9
01/28/2024,9,8.0,Enami,SO2,Paipote,Pronosticada,720953f7-767b-553e-9add-034aca8ac1e4
01/28/2024,10,9.2,Enami,SO2,Paipote,Pronosticada,34576455-5e07-503a-870c-952d7ba60dbe
01/28/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,0d28d022-40e7-56f2-8a11-939762091e3a
01/28/2024,12,5.8,Enami,SO2,Paipote,Pronosticada,b819810b-2581-5e33-952b-62abbfd78627
01/28/2024,13,5.6,Enami,SO2,Paipote,Pronosticada,4761a56c-1a18-5af1-8acd-3cd5a7b75efe
01/28/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,6d7938b2-e01f-5cb9-8ddb-79b2caee0bce
01/28/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,ff0291f6-9360-5620-b30b-808add578484
01/28/2024,16,4.9,Enami,SO2,Paipote,Pronosticada,40d0af13-1ca1-56fb-a3c5-928f927ab748
01/28/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,c138f86b-088e-5ac6-98e1-60f93f4bc7b0
01/28/2024,18,5.1,Enami,SO2,Paipote,Pronosticada,66d67407-8b6b-53bf-b5b2-3cbee400a45e
01/28/2024,19,5.0,Enami,SO2,Paipote,Pronosticada,ae45dfba-55e2-515d-a62b-54c4abdd5e5e
01/28/2024,20,6.5,Enami,SO2,Paipote,Pronosticada,748a27b6-71f3-5832-8d29-b0cc1741e2b2
01/28/2024,21,7.0,Enami,SO2,Paipote,Pronosticada,23d5d5e7-695b-5aaa-b523-a63265973c7f
01/28/2024,22,7.9,Enami,SO2,Paipote,Pronosticada,a64d500d-f6fa-5a38-9f7d-bc486cf37b24
01/28/2024,23,3.0,Enami,SO2,Paipote,Pronosticada,b49798e9-906f-5d93-a692-1ef46dfb006b
01/29/2024,0,3.2,Enami,SO2,Paipote,Pronosticada,0dc706cb-8c21-5551-b3ba-f7360f089701
01/29/2024,1,10.4,Enami,SO2,Paipote,Pronosticada,5459c23a-4c1c-5211-80ca-28279900d2ed
01/29/2024,2,4.3,Enami,SO2,Paipote,Pronosticada,077e23e2-267f-553d-9a40-6e35f55f0e49
01/29/2024,3,3.2,Enami,SO2,Paipote,Pronosticada,828371f9-895f-5634-89c9-7630a3fb6d43
01/29/2024,4,4.6,Enami,SO2,Paipote,Pronosticada,043612a6-f45f-5576-8a78-08f3345a9525
01/29/2024,5,10.2,Enami,SO2,Paipote,Pronosticada,d122f127-23d6-536c-a81d-c692e51fb480
01/29/2024,6,7.6,Enami,SO2,Paipote,Pronosticada,83cfd63d-3afa-53bb-97e1-e63291d7c9a7
01/29/2024,7,28.8,Enami,SO2,Paipote,Pronosticada,522c9978-b660-587b-b3cc-c7100ddfd158
01/29/2024,8,7.9,Enami,SO2,Paipote,Pronosticada,7d75cd4f-23bc-5488-a58c-14850e040403
01/29/2024,9,18.5,Enami,SO2,Paipote,Pronosticada,85e803f9-4635-5c64-9eee-b6b7e9107898
01/29/2024,10,9.2,Enami,SO2,Paipote,Pronosticada,34e0e58f-7342-5acc-bb8e-91338d1dc9a0
01/29/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,6ed195f2-e9c6-5615-9142-da0c5aa432a0
01/29/2024,12,5.1,Enami,SO2,Paipote,Pronosticada,642de958-8ae7-51cf-89b2-63198354cfa3
01/29/2024,13,5.2,Enami,SO2,Paipote,Pronosticada,0c6d647d-2d16-5781-a716-4e35da3821a9
01/29/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,eb6bcba6-b37b-5485-be66-95b0d4319e6b
01/29/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,0ae405e0-2fd8-5365-b299-33d1a3efb7b3
01/29/2024,16,3.2,Enami,SO2,Paipote,Pronosticada,290fa798-7cfc-5ddf-9e05-15220b0babde
01/29/2024,17,4.7,Enami,SO2,Paipote,Pronosticada,56c6a32f-05db-5c58-ba12-430351684dba
01/29/2024,18,5.2,Enami,SO2,Paipote,Pronosticada,e91fc577-9f0a-5cbd-930d-538adbe7f191
01/29/2024,19,3.0,Enami,SO2,Paipote,Pronosticada,b49c6dca-67a0-5e74-ba47-925200e734fa
01/29/2024,20,6.7,Enami,SO2,Paipote,Pronosticada,8082bcea-6aee-5bc4-8ee2-27cfb433f8a4
01/29/2024,21,5.8,Enami,SO2,Paipote,Pronosticada,54f3c871-e01a-5a84-b8dc-d459d437e0a0
01/29/2024,22,8.5,Enami,SO2,Paipote,Pronosticada,aec69c3f-42d0-5732-a310-37509357d5de
01/29/2024,23,3.9,Enami,SO2,Paipote,Pronosticada,a7d73446-3073-56a5-be99-719d3df4b9c1
01/30/2024,0,4.4,Enami,SO2,Paipote,Pronosticada,34961f81-80fc-5cad-bd24-002a2c6bab0b
01/30/2024,1,6.1,Enami,SO2,Paipote,Pronosticada,c83a3fd8-86fc-5dbe-917d-ca7ae5191bea
01/30/2024,2,5.2,Enami,SO2,Paipote,Pronosticada,091aaf71-1142-5aed-a5ba-6513fbf05c2a
01/30/2024,3,3.5,Enami,SO2,Paipote,Pronosticada,5d28a32e-ed1b-5b5f-84a3-616e91fe039e
01/30/2024,4,7.2,Enami,SO2,Paipote,Pronosticada,460263af-d509-507f-a4aa-9a04e3c75787
01/30/2024,5,4.2,Enami,SO2,Paipote,Pronosticada,bee1fe66-5668-5dd1-a873-aa1b7d11dbd8
01/30/2024,6,4.0,Enami,SO2,Paipote,Pronosticada,c21a93e6-88e1-54cb-ad82-1944daccdfb7
01/30/2024,7,6.2,Enami,SO2,Paipote,Pronosticada,df0c056b-c8b7-5b44-ad8a-18a817fdcbab
01/30/2024,8,4.2,Enami,SO2,Paipote,Pronosticada,8f8a011f-5861-58a2-80e4-5ed91b15876f
01/30/2024,9,42.2,Enami,SO2,Paipote,Pronosticada,d163b401-55f3-5b06-a85e-a201ae570e73
01/30/2024,10,10.6,Enami,SO2,Paipote,Pronosticada,8151f41b-588c-54f1-bf48-5ba5cfb6b90c
01/30/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,9bf1e986-b264-591b-943b-78b2cbec539b
01/30/2024,12,5.1,Enami,SO2,Paipote,Pronosticada,923317bc-fd66-583d-8886-4bd876256973
01/30/2024,13,3.7,Enami,SO2,Paipote,Pronosticada,0ba1b69c-e193-5a68-92f7-fb180a9cde1d
