Fecha,Hora,Pronosticada,Minera,Variable,Estacion
08/31/2023,16,56.5,Sierra Gorda,MP10,Sierra Gorda
08/31/2023,17,196.0,Sierra Gorda,MP10,Sierra Gorda
08/31/2023,18,131.5,Sierra Gorda,MP10,Sierra Gorda
08/31/2023,19,96.5,Sierra Gorda,MP10,Sierra Gorda
08/31/2023,20,69.3,Sierra Gorda,MP10,Sierra Gorda
08/31/2023,21,146.2,Sierra Gorda,MP10,Sierra Gorda
08/31/2023,22,96.0,Sierra Gorda,MP10,Sierra Gorda
08/31/2023,23,66.7,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,0,63.8,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,1,101.6,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,2,66.1,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,3,74.0,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,4,77.8,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,5,72.1,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,6,395.0,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,7,157.0,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,8,104.5,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,9,284.5,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,10,420.6,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,11,498.5,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,12,363.3,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,13,107.0,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,14,78.6,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,15,68.3,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,16,57.8,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,17,196.0,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,18,44.2,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,19,106.5,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,20,158.4,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,21,102.0,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,22,72.5,Sierra Gorda,MP10,Sierra Gorda
09/01/2023,23,183.6,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,0,71.2,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,1,159.5,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,2,43.3,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,3,48.3,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,4,109.5,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,5,25.4,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,6,41.6,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,7,181.7,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,8,197.0,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,9,192.8,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,10,359.0,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,11,192.5,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,12,115.5,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,13,90.0,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,14,205.5,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,15,68.3,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,16,57.8,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,17,126.8,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,18,50.0,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,19,86.1,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,20,158.4,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,21,262.5,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,22,140.8,Sierra Gorda,MP10,Sierra Gorda
09/02/2023,23,122.0,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,0,153.0,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,1,85.5,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,2,148.3,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,3,56.7,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,4,68.0,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,5,25.4,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,6,56.0,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,7,57.1,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,8,240.5,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,9,492.8,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,10,420.6,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,11,116.1,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,12,115.5,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,13,92.1,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,14,84.2,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,15,198.5,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,16,56.5,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,17,126.8,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,18,157.0,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,19,262.9,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,20,236.2,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,21,85.0,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,22,147.5,Sierra Gorda,MP10,Sierra Gorda
09/03/2023,23,119.0,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,0,147.5,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,1,72.5,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,2,148.3,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,3,62.9,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,4,52.2,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,5,61.5,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,6,174.2,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,7,84.5,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,8,106.1,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,9,192.8,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,10,242.9,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,11,273.3,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,12,190.8,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,13,152.2,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,14,205.5,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,15,120.0,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,16,125.6,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,17,200.8,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,18,242.9,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,19,228.6,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,20,136.8,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,21,65.5,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,22,48.0,Sierra Gorda,MP10,Sierra Gorda
09/04/2023,23,195.4,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,0,66.0,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,1,184.3,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,2,44.2,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,3,135.0,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,4,109.5,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,5,124.4,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,6,117.8,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,7,178.0,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,8,122.5,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,9,163.3,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,10,168.3,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,11,93.8,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,12,143.6,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,13,123.5,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,14,84.2,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,15,81.8,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,16,56.5,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,17,144.6,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,18,67.5,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,19,54.0,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,20,142.5,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,21,97.0,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,22,102.1,Sierra Gorda,MP10,Sierra Gorda
09/05/2023,23,124.5,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,0,127.0,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,1,67.8,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,2,53.5,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,3,50.6,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,4,82.0,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,5,124.4,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,6,395.0,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,7,222.5,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,8,252.0,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,9,243.8,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,10,153.8,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,11,99.5,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,12,93.0,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,13,125.8,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,14,84.2,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,15,68.3,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,16,103.3,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,17,164.0,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,18,67.5,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,19,117.5,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,20,83.8,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,21,157.2,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,22,207.9,Sierra Gorda,MP10,Sierra Gorda
09/06/2023,23,168.5,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,0,105.8,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,1,193.6,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,2,103.1,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,3,134.2,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,4,82.0,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,5,96.0,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,6,176.2,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,7,110.5,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,8,256.6,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,9,155.3,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,10,256.4,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,11,178.5,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,12,183.5,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,13,106.4,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,14,78.6,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,15,87.0,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,16,103.3,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,17,164.0,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,18,122.5,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,19,75.8,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,20,83.8,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,21,172.1,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,22,107.5,Sierra Gorda,MP10,Sierra Gorda
09/07/2023,23,168.5,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,0,201.5,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,1,97.1,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,2,43.3,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,3,83.8,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,4,55.0,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,5,55.0,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,6,395.5,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,7,122.5,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,8,347.5,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,9,105.0,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,10,153.1,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,11,99.5,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,12,120.7,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,13,92.1,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,14,84.2,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,15,68.3,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,16,56.5,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,17,144.6,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,18,122.5,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,19,117.5,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,20,117.9,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,21,189.0,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,22,92.5,Sierra Gorda,MP10,Sierra Gorda
09/08/2023,23,65.6,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,0,108.9,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,1,97.1,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,2,48.9,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,3,124.6,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,4,52.2,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,5,49.5,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,6,145.3,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,7,84.5,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,8,347.5,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,9,105.0,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,10,153.8,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,11,130.5,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,12,80.8,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,13,58.0,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,14,44.2,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,15,72.2,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,16,166.5,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,17,88.0,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,18,70.5,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,19,95.7,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,20,197.8,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,21,246.7,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,22,124.5,Sierra Gorda,MP10,Sierra Gorda
09/09/2023,23,105.4,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,0,97.8,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,1,85.5,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,2,161.5,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,3,95.3,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,4,55.0,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,5,102.5,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,6,145.3,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,7,154.4,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,8,163.4,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,9,227.0,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,10,211.5,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,11,130.5,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,12,80.8,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,13,53.5,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,14,44.2,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,15,92.8,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,16,166.5,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,17,164.0,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,18,63.3,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,19,33.0,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,20,109.5,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,21,156.2,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,22,78.3,Sierra Gorda,MP10,Sierra Gorda
09/10/2023,23,113.3,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,0,108.9,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,1,119.0,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,2,102.8,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,3,34.2,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,4,34.7,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,5,93.8,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,6,152.5,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,7,110.5,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,8,230.5,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,9,105.0,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,10,193.0,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,11,100.0,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,12,134.0,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,13,57.0,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,14,44.2,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,15,92.5,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,16,137.9,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,17,141.0,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,18,135.0,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,19,89.5,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,20,100.5,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,21,156.2,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,22,148.8,Sierra Gorda,MP10,Sierra Gorda
09/11/2023,23,83.8,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,0,102.0,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,1,97.1,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,2,148.3,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,3,56.4,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,4,65.0,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,5,60.6,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,6,240.8,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,7,207.9,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,8,146.1,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,9,279.6,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,10,239.6,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,11,192.1,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,12,87.0,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,13,51.0,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,14,56.7,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,15,230.0,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,16,157.8,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,17,135.8,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,18,67.5,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,19,54.0,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,20,203.9,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,21,102.0,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,22,140.8,Sierra Gorda,MP10,Sierra Gorda
09/12/2023,23,122.0,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,0,78.4,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,1,57.5,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,2,48.9,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,3,63.0,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,4,55.0,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,5,63.0,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,6,77.8,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,7,162.2,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,8,240.5,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,9,192.8,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,10,420.6,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,11,273.3,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,12,307.1,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,13,106.4,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,14,205.5,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,15,68.3,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,16,56.5,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,17,141.0,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,18,122.5,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,19,63.8,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,20,83.8,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,21,161.5,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,22,97.8,Sierra Gorda,MP10,Sierra Gorda
09/13/2023,23,66.7,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,0,80.0,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,1,58.5,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,2,136.0,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,3,106.8,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,4,143.0,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,5,157.1,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,6,172.9,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,7,177.8,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,8,152.5,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,9,344.5,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,10,268.0,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,11,116.1,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,12,115.5,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,13,106.4,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,14,78.6,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,15,198.5,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,16,56.5,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,17,144.6,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,18,157.0,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,19,97.0,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,20,117.9,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,21,80.4,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,22,74.5,Sierra Gorda,MP10,Sierra Gorda
09/14/2023,23,111.8,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,0,38.1,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,1,60.4,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,2,153.5,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,3,126.2,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,4,143.0,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,5,68.5,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,6,287.8,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,7,182.0,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,8,137.0,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,9,244.3,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,10,420.6,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,11,116.1,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,12,363.3,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,13,208.3,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,14,73.3,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,15,82.5,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,16,57.8,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,17,227.2,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,18,157.0,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,19,106.5,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,20,236.7,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,21,246.7,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,22,92.5,Sierra Gorda,MP10,Sierra Gorda
09/15/2023,23,111.8,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,0,80.0,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,1,34.6,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,2,148.3,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,3,104.2,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,4,73.5,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,5,57.2,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,6,110.0,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,7,174.2,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,8,230.8,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,9,247.0,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,10,256.4,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,11,116.1,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,12,115.5,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,13,155.4,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,14,96.4,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,15,79.5,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,16,30.5,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,17,126.8,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,18,73.9,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,19,91.0,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,20,134.7,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,21,199.5,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,22,61.7,Sierra Gorda,MP10,Sierra Gorda
09/16/2023,23,102.5,Sierra Gorda,MP10,Sierra Gorda
09/17/2023,0,162.5,Sierra Gorda,MP10,Sierra Gorda
09/17/2023,1,57.9,Sierra Gorda,MP10,Sierra Gorda
09/17/2023,2,27.8,Sierra Gorda,MP10,Sierra Gorda
09/17/2023,3,62.9,Sierra Gorda,MP10,Sierra Gorda
09/17/2023,4,68.0,Sierra Gorda,MP10,Sierra Gorda
09/17/2023,5,74.2,Sierra Gorda,MP10,Sierra Gorda
09/17/2023,6,60.8,Sierra Gorda,MP10,Sierra Gorda
