Fecha,Hora,Observada,Minera,Variable,Estacion,OBS-PRO,uuid
10/04/2023,10,1.6,Enami,Velocidad del Viento,Paipote,Observada,2e31356f-9552-5273-aa06-a500230e2154
10/04/2023,11,2.6,Enami,Velocidad del Viento,Paipote,Observada,45c236d4-e7d1-5f1c-ac84-495f43af13c4
10/04/2023,12,3.7,Enami,Velocidad del Viento,Paipote,Observada,cc637a3b-ded0-560c-a0f7-65ead08f435c
10/04/2023,13,4.5,Enami,Velocidad del Viento,Paipote,Observada,75cea132-c1fc-599f-86c9-4b1fd6b6a276
10/04/2023,14,5.3,Enami,Velocidad del Viento,Paipote,Observada,46324147-4695-5776-9e52-970244fb949c
10/04/2023,15,5.3,Enami,Velocidad del Viento,Paipote,Observada,ace1e299-a715-5f1c-bdbf-8ad90ac5fcc1
10/04/2023,16,4.4,Enami,Velocidad del Viento,Paipote,Observada,a4bf6d1e-15c5-5b85-b5ad-430ccc5bd56b
10/04/2023,17,4.0,Enami,Velocidad del Viento,Paipote,Observada,3d725c4d-8d35-59f1-ab2d-58b9a7a43151
10/04/2023,18,2.9,Enami,Velocidad del Viento,Paipote,Observada,9881b1e7-3ebd-520a-9486-dba8b90471f6
10/04/2023,19,1.7,Enami,Velocidad del Viento,Paipote,Observada,580dfd3e-3eca-5135-89fc-218fc6b395a6
10/04/2023,20,1.4,Enami,Velocidad del Viento,Paipote,Observada,f7ec1165-ee33-5f6b-a5b7-24ea926bf73a
10/04/2023,21,1.2,Enami,Velocidad del Viento,Paipote,Observada,4cc1b225-526a-56f9-909d-9ed5f6da5ca4
10/04/2023,22,0.9,Enami,Velocidad del Viento,Paipote,Observada,cf65bae9-3ef3-5ec8-99af-a250aa5aa496
10/04/2023,23,1.3,Enami,Velocidad del Viento,Paipote,Observada,b8ad2651-5a3e-5eea-8e10-c22c9084496a
10/05/2023,0,0.6,Enami,Velocidad del Viento,Paipote,Observada,f642e45e-6295-5045-9e6a-977a5b6e2919
10/05/2023,1,0.4,Enami,Velocidad del Viento,Paipote,Observada,ca5c9a9c-cb5a-5efa-8f6a-9ec685c6a7ef
10/05/2023,2,0.6,Enami,Velocidad del Viento,Paipote,Observada,8bfe6ba5-736a-5b78-a4ff-0b8db12e085f
10/05/2023,3,1.1,Enami,Velocidad del Viento,Paipote,Observada,00860953-17b5-5673-b88c-af82ddc7c460
10/05/2023,4,0.8,Enami,Velocidad del Viento,Paipote,Observada,3297c98c-52e6-5599-974f-7c7a375d991d
10/05/2023,5,0.9,Enami,Velocidad del Viento,Paipote,Observada,06db4173-dda1-56c1-8d75-96eae6d2b458
10/05/2023,6,1.1,Enami,Velocidad del Viento,Paipote,Observada,b798bf1a-c90f-57e8-a700-3a360f385e93
10/05/2023,7,1.3,Enami,Velocidad del Viento,Paipote,Observada,b5600291-b5fd-5455-af9e-7a7892558bbd
10/05/2023,8,1.1,Enami,Velocidad del Viento,Paipote,Observada,6727dacb-3661-50f3-b46e-ac9c1b9155a1
10/05/2023,9,1.5,Enami,Velocidad del Viento,Paipote,Observada,8e73e9f4-6fc8-552b-86c2-babf48792eea
10/05/2023,10,2.6,Enami,Velocidad del Viento,Paipote,Observada,35825103-20c5-50c9-a945-98cbbee66b6c
10/05/2023,11,2.7,Enami,Velocidad del Viento,Paipote,Observada,002fe2fd-59b5-582a-a968-5fcbf55af676
10/05/2023,12,2.9,Enami,Velocidad del Viento,Paipote,Observada,e41d2338-9e3a-532f-973c-aa28ac24cc52
10/05/2023,13,3.4,Enami,Velocidad del Viento,Paipote,Observada,572acd08-4ae7-5cf3-bb03-4606a9b66ca1
10/05/2023,14,4.3,Enami,Velocidad del Viento,Paipote,Observada,55b14be3-570d-53f0-9cc9-d59a8eb2a22a
10/05/2023,15,4.4,Enami,Velocidad del Viento,Paipote,Observada,28bfa13a-b91e-530e-8fa6-5d8fd54b7d2c
10/05/2023,16,4.4,Enami,Velocidad del Viento,Paipote,Observada,df3270a3-cf03-5ac9-ab3a-0d84ea83d769
10/05/2023,17,5.1,Enami,Velocidad del Viento,Paipote,Observada,b0bf6c03-b9c1-5cf1-aaf7-2aa2ad3188da
10/05/2023,18,5.0,Enami,Velocidad del Viento,Paipote,Observada,24d89a19-01df-5ecc-a2ff-ab9c7f4adbfe
10/05/2023,19,2.8,Enami,Velocidad del Viento,Paipote,Observada,514ade27-b131-51a5-b0db-3058c0425ba4
10/05/2023,20,1.2,Enami,Velocidad del Viento,Paipote,Observada,77f0ccde-669c-52d3-8906-79c195ac3781
10/05/2023,21,0.9,Enami,Velocidad del Viento,Paipote,Observada,c4a6642b-6fc5-5880-adb9-cca2d7d887f1
10/05/2023,22,1.0,Enami,Velocidad del Viento,Paipote,Observada,1aab3b86-9617-596a-94ad-cc780d074d7a
10/05/2023,23,1.1,Enami,Velocidad del Viento,Paipote,Observada,1a9cd19f-ff1b-58fa-a9fb-41c69ed87d81
10/06/2023,0,1.7,Enami,Velocidad del Viento,Paipote,Observada,440a75e1-a209-5607-a83b-f1ba4f00f602
10/06/2023,1,2.2,Enami,Velocidad del Viento,Paipote,Observada,e3bb231d-b3d0-5934-b2c4-cb9f7d4c9dc3
10/06/2023,2,2.2,Enami,Velocidad del Viento,Paipote,Observada,25021414-ebc0-50cc-82bd-a986832619e8
10/06/2023,3,2.3,Enami,Velocidad del Viento,Paipote,Observada,834a8c7c-367a-5dcb-808d-283d3e5bed6e
10/06/2023,4,1.9,Enami,Velocidad del Viento,Paipote,Observada,6fe2f1d7-624b-5d23-a249-3cd73573c714
10/06/2023,5,1.6,Enami,Velocidad del Viento,Paipote,Observada,cf5322a5-9f94-55ce-a164-b175cf1c068b
10/06/2023,6,1.6,Enami,Velocidad del Viento,Paipote,Observada,ad084102-c5b6-5d3d-81df-7823542fdafc
10/06/2023,7,1.9,Enami,Velocidad del Viento,Paipote,Observada,09883526-d875-5bf3-ab33-cc9fcd882b35
10/06/2023,8,2.3,Enami,Velocidad del Viento,Paipote,Observada,c0a554e8-fd1d-52f6-bbdd-80fd41c08cae
10/06/2023,9,2.0,Enami,Velocidad del Viento,Paipote,Observada,cf9fcb81-e71a-51fe-854d-0c91167bc155
10/06/2023,10,2.0,Enami,Velocidad del Viento,Paipote,Observada,46a45dbf-1f48-53a4-8a54-58f78e91c007
10/06/2023,11,2.8,Enami,Velocidad del Viento,Paipote,Observada,7b0ead11-7afb-5c03-bdd9-21493de2d2ba
10/06/2023,12,3.5,Enami,Velocidad del Viento,Paipote,Observada,4bf73eec-2416-5b59-a2db-5b7ce389ecc7
10/06/2023,13,3.7,Enami,Velocidad del Viento,Paipote,Observada,ca0f7e7c-366c-5d62-9d81-73d23f3d8c6b
10/06/2023,14,3.7,Enami,Velocidad del Viento,Paipote,Observada,5a81cd59-e16f-53cc-b0a8-f12886ae4532
10/06/2023,15,3.6,Enami,Velocidad del Viento,Paipote,Observada,55b85f20-aa21-5f12-ad53-5276eff15db3
10/06/2023,16,4.8,Enami,Velocidad del Viento,Paipote,Observada,2f02dcb4-2bb2-5e91-985d-21294405c2a2
10/06/2023,17,4.7,Enami,Velocidad del Viento,Paipote,Observada,5c3362ee-8684-5f23-bc97-f06d3d829721
10/06/2023,18,3.8,Enami,Velocidad del Viento,Paipote,Observada,cf303ccc-400c-5b7b-a459-aa1a419cc62f
10/06/2023,19,2.9,Enami,Velocidad del Viento,Paipote,Observada,af15f8e1-1e88-5d66-b36d-ca1a3200975b
10/06/2023,20,3.2,Enami,Velocidad del Viento,Paipote,Observada,c006890d-d3e9-5b45-9f9a-04dff9f0979c
10/06/2023,21,2.0,Enami,Velocidad del Viento,Paipote,Observada,2132b523-cbcd-5be7-8def-937abd9646e4
10/06/2023,22,1.2,Enami,Velocidad del Viento,Paipote,Observada,b6b06e9d-6eeb-5dc6-8feb-5e6f244a1191
10/06/2023,23,0.9,Enami,Velocidad del Viento,Paipote,Observada,dc0df919-296b-5b3b-9645-ac08d98cf722
10/07/2023,0,0.3,Enami,Velocidad del Viento,Paipote,Observada,365df252-758b-53f1-a8b7-0657e67a995a
10/07/2023,1,0.4,Enami,Velocidad del Viento,Paipote,Observada,f4370c60-0a2d-5f20-bde7-f66273e55d85
10/07/2023,2,0.6,Enami,Velocidad del Viento,Paipote,Observada,048c4f73-106f-5d7d-9aad-04b17096eb76
10/07/2023,3,0.5,Enami,Velocidad del Viento,Paipote,Observada,27d88fc9-0417-56e8-b7cd-7e35bf797b7d
10/07/2023,4,0.5,Enami,Velocidad del Viento,Paipote,Observada,be610bc8-554b-50b5-94d0-e14d0a30f382
10/07/2023,5,1.2,Enami,Velocidad del Viento,Paipote,Observada,2091fb1d-281e-5d01-b675-217894af54a3
10/07/2023,6,2.1,Enami,Velocidad del Viento,Paipote,Observada,6a7c1e39-52c0-55c9-9798-894d3fb96821
10/07/2023,7,3.2,Enami,Velocidad del Viento,Paipote,Observada,b3519ca3-b189-50c3-89fd-43f8bd3aa5d3
10/07/2023,8,2.7,Enami,Velocidad del Viento,Paipote,Observada,616a69df-827c-59ed-a53b-6d5a88cdfa4e
10/07/2023,9,1.2,Enami,Velocidad del Viento,Paipote,Observada,cf7d14fe-3b69-568a-a465-8c491878fb19
10/07/2023,10,1.7,Enami,Velocidad del Viento,Paipote,Observada,1e03d098-865c-5d63-b5b8-f263a64f5884
10/07/2023,11,3.1,Enami,Velocidad del Viento,Paipote,Observada,0269d4ea-6403-5f8c-a50f-f3725a4af596
10/07/2023,12,3.6,Enami,Velocidad del Viento,Paipote,Observada,c5d26634-3ded-5535-bed8-78ceb4312e5a
10/07/2023,13,3.8,Enami,Velocidad del Viento,Paipote,Observada,0d0d2ec7-5b03-585a-8aea-d5bd286c6c31
10/07/2023,14,3.8,Enami,Velocidad del Viento,Paipote,Observada,6dbede89-76ad-5e2e-9c04-2bb090da06f9
10/07/2023,15,4.3,Enami,Velocidad del Viento,Paipote,Observada,21c9be6d-49a7-53c6-8dcc-341ba1feffed
10/07/2023,16,4.5,Enami,Velocidad del Viento,Paipote,Observada,70b8a41a-b421-54b9-9332-32298630ea54
10/07/2023,17,4.4,Enami,Velocidad del Viento,Paipote,Observada,0fa2dbd3-6bee-5e15-bb43-7acc5af14659
10/07/2023,18,3.3,Enami,Velocidad del Viento,Paipote,Observada,780138f9-de44-5afc-9c11-a323d30a88cc
10/07/2023,19,2.3,Enami,Velocidad del Viento,Paipote,Observada,88d30bf8-d2c4-5cb1-adf5-caf2d176caf5
10/07/2023,20,0.9,Enami,Velocidad del Viento,Paipote,Observada,41931838-73f3-5cfc-93da-a627983fded4
10/07/2023,21,0.8,Enami,Velocidad del Viento,Paipote,Observada,b12d63f4-d3e8-50b8-9ab9-c8612d708e99
10/07/2023,22,0.6,Enami,Velocidad del Viento,Paipote,Observada,a9aeb11c-5b56-539f-8d3b-4c7bd391c5b7
10/07/2023,23,0.8,Enami,Velocidad del Viento,Paipote,Observada,f0d18d05-b122-5887-af2a-9dac656ef3e9
10/08/2023,0,0.9,Enami,Velocidad del Viento,Paipote,Observada,8f2b7850-2a00-5cd4-8f99-0916b659d270
10/08/2023,1,0.5,Enami,Velocidad del Viento,Paipote,Observada,c21a39ac-26d8-5f2b-90a4-a6870e8aff1e
10/08/2023,2,0.4,Enami,Velocidad del Viento,Paipote,Observada,fe8b4824-18e4-51e8-99d6-3c2d1b300cfd
10/08/2023,3,1.0,Enami,Velocidad del Viento,Paipote,Observada,e81d9d9b-bc19-54fb-ba68-72959e4561fd
10/08/2023,4,1.3,Enami,Velocidad del Viento,Paipote,Observada,72136a00-a0de-5695-83cc-2f925961180f
10/08/2023,5,0.9,Enami,Velocidad del Viento,Paipote,Observada,ef2ed1f5-645d-52b0-80ef-6327f9acaf09
10/08/2023,6,1.0,Enami,Velocidad del Viento,Paipote,Observada,7f5e4e2c-9ce2-5e8e-a209-4c38af1833c1
10/08/2023,7,0.9,Enami,Velocidad del Viento,Paipote,Observada,2848d30a-a6ce-5fdf-9b51-47626a8ffdfc
10/08/2023,8,0.8,Enami,Velocidad del Viento,Paipote,Observada,cba0843e-7aac-5146-b45b-9f89aeaf0956
10/08/2023,9,1.9,Enami,Velocidad del Viento,Paipote,Observada,e3a19ebd-036e-504e-897a-3496205adf6f
10/08/2023,10,2.0,Enami,Velocidad del Viento,Paipote,Observada,35f992f9-4695-5404-916c-3b8ed5d94efb
10/08/2023,11,1.9,Enami,Velocidad del Viento,Paipote,Observada,b947632a-fe33-5198-aebf-f4f07f0c4142
10/08/2023,12,2.6,Enami,Velocidad del Viento,Paipote,Observada,24c2d379-eb3c-56df-b7d8-8e03fd17aacb
10/08/2023,13,3.6,Enami,Velocidad del Viento,Paipote,Observada,803275b6-df08-5929-a698-cc52e629f7d5
10/08/2023,14,4.4,Enami,Velocidad del Viento,Paipote,Observada,359802c5-4556-537b-8b99-b737388d8b49
10/08/2023,15,4.1,Enami,Velocidad del Viento,Paipote,Observada,b5f62c1c-7bdd-5801-a64d-f406ca1f7244
10/08/2023,16,4.4,Enami,Velocidad del Viento,Paipote,Observada,7283140d-96ea-546b-89ab-c1cfbede6171
10/08/2023,17,4.1,Enami,Velocidad del Viento,Paipote,Observada,b7dc751b-8274-5786-bf49-8e152509dac2
10/08/2023,18,1.6,Enami,Velocidad del Viento,Paipote,Observada,61e11514-95ab-58f4-91e4-42df93a455c7
10/08/2023,19,1.0,Enami,Velocidad del Viento,Paipote,Observada,75cafbbf-112a-5088-bf62-f41b484cbc09
10/08/2023,20,1.3,Enami,Velocidad del Viento,Paipote,Observada,c31fd3b2-ae0c-5f00-8b54-ad62200ee511
10/08/2023,21,0.7,Enami,Velocidad del Viento,Paipote,Observada,2470961b-c679-535f-afa5-1d8d29655961
10/08/2023,22,0.9,Enami,Velocidad del Viento,Paipote,Observada,824d987c-81c6-5fa7-a823-a5e35937db46
10/08/2023,23,0.7,Enami,Velocidad del Viento,Paipote,Observada,cbc036a1-a45a-5cde-8f6b-6bbbf8b839ed
10/09/2023,0,0.3,Enami,Velocidad del Viento,Paipote,Observada,6d354900-4f3d-58f3-b72a-95285c7c56e6
10/09/2023,1,0.6,Enami,Velocidad del Viento,Paipote,Observada,b19babe9-2611-5967-9b71-b8462929d0c1
10/09/2023,2,0.8,Enami,Velocidad del Viento,Paipote,Observada,6ba843e4-747b-506d-ad5e-e1b746e7ea96
10/09/2023,3,1.1,Enami,Velocidad del Viento,Paipote,Observada,8c5150cb-d663-5a86-8654-ae3839050a84
10/09/2023,4,1.0,Enami,Velocidad del Viento,Paipote,Observada,ccc171cf-e6c4-54ff-9eb6-8d3fa54fbd9e
10/09/2023,5,0.9,Enami,Velocidad del Viento,Paipote,Observada,78bce118-4ea4-52bc-b087-4551defd5623
10/09/2023,6,1.5,Enami,Velocidad del Viento,Paipote,Observada,8fe264e7-ae01-5ec5-bf90-22a1ed33852b
10/09/2023,7,2.1,Enami,Velocidad del Viento,Paipote,Observada,7bc3b76f-8102-58c3-81e6-f4a5638171de
10/09/2023,8,2.3,Enami,Velocidad del Viento,Paipote,Observada,1c3be151-df1f-5bb7-84da-5ea51626c7c1
10/09/2023,9,2.5,Enami,Velocidad del Viento,Paipote,Observada,d3b410ce-c5b7-598a-95c8-5e1cae476318
10/09/2023,10,2.5,Enami,Velocidad del Viento,Paipote,Observada,74cf306a-98f6-586a-8718-acdbcb439cf1
10/09/2023,11,3.6,Enami,Velocidad del Viento,Paipote,Observada,39f7baa1-f420-5d66-b9d5-34f39d8a278f
10/09/2023,12,3.8,Enami,Velocidad del Viento,Paipote,Observada,4aa00786-cdaf-5524-8e7a-16b3757db561
10/09/2023,13,4.5,Enami,Velocidad del Viento,Paipote,Observada,6378606e-4fc0-5d0f-982d-84e5c0d36ae6
10/09/2023,14,4.7,Enami,Velocidad del Viento,Paipote,Observada,04e3f4e8-6bcc-5ce6-9f1f-570b79867f47
10/09/2023,15,4.7,Enami,Velocidad del Viento,Paipote,Observada,83ad1bf0-b413-5621-b61f-fb2aa7bddd50
10/09/2023,16,4.8,Enami,Velocidad del Viento,Paipote,Observada,fe0ef856-95ff-542e-a757-83f8b27219aa
10/09/2023,17,4.0,Enami,Velocidad del Viento,Paipote,Observada,f53a86e0-4c66-569b-bcfe-5cc14aa52c6d
10/09/2023,18,3.6,Enami,Velocidad del Viento,Paipote,Observada,c873d6ce-97e2-57cb-8c51-d9bf21e4cbe9
10/09/2023,19,1.6,Enami,Velocidad del Viento,Paipote,Observada,61085a90-38a9-55e9-aad8-fa615be1307c
10/09/2023,20,1.4,Enami,Velocidad del Viento,Paipote,Observada,439072ba-be8b-5b7a-9e8c-6abdc9a36926
10/09/2023,21,1.2,Enami,Velocidad del Viento,Paipote,Observada,9438dfa8-2a36-5ac0-b6bc-85b5c5a461bb
10/09/2023,22,1.3,Enami,Velocidad del Viento,Paipote,Observada,ffb58d9c-7bfc-5c94-9bbb-97a071e963d6
10/09/2023,23,0.6,Enami,Velocidad del Viento,Paipote,Observada,01addd60-acef-5c40-97c2-b73b3bb9cf33
10/10/2023,0,0.9,Enami,Velocidad del Viento,Paipote,Observada,cfd96ccd-943f-539f-84c9-d3ece32d5667
10/10/2023,1,0.8,Enami,Velocidad del Viento,Paipote,Observada,eb06652f-3802-5e34-9d65-dd0783ea4cf8
10/10/2023,2,0.5,Enami,Velocidad del Viento,Paipote,Observada,b3c5f439-57f7-5dad-8973-e342bec2bb8a
10/10/2023,3,0.9,Enami,Velocidad del Viento,Paipote,Observada,158bec54-e706-55ed-9df9-8d6abc511968
10/10/2023,4,1.9,Enami,Velocidad del Viento,Paipote,Observada,e0fe8fb5-c288-5620-9eb8-3dae0fe4c7fe
10/10/2023,5,1.7,Enami,Velocidad del Viento,Paipote,Observada,c7a545f2-aac6-5174-b874-34889f22bf51
10/10/2023,6,1.6,Enami,Velocidad del Viento,Paipote,Observada,9d4c83ac-1b7f-5532-8ac4-8319a1b17024
10/10/2023,7,1.4,Enami,Velocidad del Viento,Paipote,Observada,e9ffb628-a8ac-5c2a-8f66-bde5c2207dd3
10/10/2023,8,0.9,Enami,Velocidad del Viento,Paipote,Observada,149a33c5-a737-5352-b35d-8d8a26ed78d5
10/10/2023,9,1.1,Enami,Velocidad del Viento,Paipote,Observada,11d7d6b6-4ac0-5cdd-b65e-915becb61b09
10/10/2023,10,1.4,Enami,Velocidad del Viento,Paipote,Observada,9fe2e26f-cb6e-5697-aa72-d5f07f38d982
10/10/2023,11,2.4,Enami,Velocidad del Viento,Paipote,Observada,fea84df5-f539-513b-adcb-eac877fe2c13
10/10/2023,12,2.8,Enami,Velocidad del Viento,Paipote,Observada,381a07d1-8c5a-53fa-93bc-dd8a548808c9
10/10/2023,13,2.4,Enami,Velocidad del Viento,Paipote,Observada,289aa322-fac8-5814-a5d8-d958d1a525dd
10/10/2023,14,4.0,Enami,Velocidad del Viento,Paipote,Observada,33150b53-0571-57f5-8155-7e7237f0af1c
10/10/2023,15,5.0,Enami,Velocidad del Viento,Paipote,Observada,29d9a36d-8d14-51f1-901c-a34170373931
10/10/2023,16,4.8,Enami,Velocidad del Viento,Paipote,Observada,04e5696a-27f0-53ec-bb7d-c5824c757ba8
10/10/2023,17,3.6,Enami,Velocidad del Viento,Paipote,Observada,71fb024d-e074-511b-96cc-3f2897f33e3f
10/10/2023,18,2.4,Enami,Velocidad del Viento,Paipote,Observada,3ea54b90-261c-52d1-bce3-6df44439eaff
10/10/2023,19,1.5,Enami,Velocidad del Viento,Paipote,Observada,5bfc27ad-49e8-56b8-85a2-ac2df664b143
10/10/2023,20,1.4,Enami,Velocidad del Viento,Paipote,Observada,92d1923e-447d-520e-a0fe-ef0204061cd3
10/10/2023,21,1.3,Enami,Velocidad del Viento,Paipote,Observada,d4173442-23be-53b8-9906-ea9b58f53fbd
10/10/2023,22,0.9,Enami,Velocidad del Viento,Paipote,Observada,be6a2697-9f9e-5a9b-9c0f-add20e40457d
10/10/2023,23,0.9,Enami,Velocidad del Viento,Paipote,Observada,f170f3ec-1217-5f7c-80e1-6c9e420201c3
10/11/2023,0,0.6,Enami,Velocidad del Viento,Paipote,Observada,c738089f-b0f9-589c-b68e-f7fb276462ed
10/11/2023,1,0.8,Enami,Velocidad del Viento,Paipote,Observada,7d0d7947-87da-5803-89fa-a2250af626dd
10/11/2023,2,1.2,Enami,Velocidad del Viento,Paipote,Observada,37bf7be7-a7c8-5646-9b9c-8bea7c35431d
10/11/2023,3,0.6,Enami,Velocidad del Viento,Paipote,Observada,2910b8e0-7f7e-5933-935d-30a6b491cf22
10/11/2023,4,0.8,Enami,Velocidad del Viento,Paipote,Observada,6def3b5d-469e-5a49-b070-e1711a37f2ad
10/11/2023,5,0.8,Enami,Velocidad del Viento,Paipote,Observada,85d96407-bd8c-55ea-910c-845a5e5411c0
10/11/2023,6,1.1,Enami,Velocidad del Viento,Paipote,Observada,53bb3672-9c19-524d-b7fd-e035b86149af
10/11/2023,7,1.9,Enami,Velocidad del Viento,Paipote,Observada,7b888e56-aa86-56aa-bfdb-f7014bb370dc
10/11/2023,8,1.5,Enami,Velocidad del Viento,Paipote,Observada,7a8bb82a-9b4e-504a-b72d-abc9c3b3aa39
10/11/2023,9,1.0,Enami,Velocidad del Viento,Paipote,Observada,15251f2e-35aa-5e9b-b1f8-543ebd1fb058
10/11/2023,10,2.8,Enami,Velocidad del Viento,Paipote,Observada,5baf2a07-4d90-5711-aa67-c8055d71f3fe
10/11/2023,11,4.0,Enami,Velocidad del Viento,Paipote,Observada,2877a634-e7c4-5bd3-bef7-5989ffa0c16d
10/11/2023,12,4.4,Enami,Velocidad del Viento,Paipote,Observada,2ac30e28-2ee6-56ba-91c4-23bb486c2e43
10/11/2023,13,4.3,Enami,Velocidad del Viento,Paipote,Observada,500d4e9c-c701-5607-a911-eed7b65d1d7d
10/11/2023,14,3.9,Enami,Velocidad del Viento,Paipote,Observada,2c0d4f39-4509-53ad-97df-1a87b86a9154
10/11/2023,15,4.1,Enami,Velocidad del Viento,Paipote,Observada,932f6b9b-278c-5d26-ae76-aff019bd089d
10/11/2023,16,3.8,Enami,Velocidad del Viento,Paipote,Observada,b34c292f-e283-5b5f-a4c3-00d722731667
10/11/2023,17,4.1,Enami,Velocidad del Viento,Paipote,Observada,9c98e342-0c32-5ffb-959e-602587bca1fc
10/11/2023,18,2.8,Enami,Velocidad del Viento,Paipote,Observada,9c1fb461-29f5-54dc-84c5-c8a5fa9763c6
10/11/2023,19,1.4,Enami,Velocidad del Viento,Paipote,Observada,23d3dbab-f67a-53cc-b05a-6f744b6c5148
10/11/2023,20,1.3,Enami,Velocidad del Viento,Paipote,Observada,9f03dc1c-7c9d-5a0b-b464-e0b498a709c1
10/11/2023,21,0.9,Enami,Velocidad del Viento,Paipote,Observada,fbf73de3-e4d8-58d4-ac62-80929772470f
10/11/2023,22,0.7,Enami,Velocidad del Viento,Paipote,Observada,3df937a6-e1da-50d3-b123-f79d3dd73da8
10/11/2023,23,0.3,Enami,Velocidad del Viento,Paipote,Observada,4ff62668-c1d5-5ad7-8dfb-dfd14726e1a3
10/12/2023,0,1.0,Enami,Velocidad del Viento,Paipote,Observada,17d228fc-ff08-5379-86c3-4df2881ca58f
10/12/2023,1,0.7,Enami,Velocidad del Viento,Paipote,Observada,eb2a6eb2-2ff1-5de3-a54e-ced2927c466e
10/12/2023,2,0.8,Enami,Velocidad del Viento,Paipote,Observada,c77d632c-b5f1-588e-b7b9-e9819081f4b2
10/12/2023,3,0.3,Enami,Velocidad del Viento,Paipote,Observada,17949b05-5580-5685-922e-fea9a9cfa859
10/12/2023,4,0.4,Enami,Velocidad del Viento,Paipote,Observada,a6b584b0-d0e6-551e-8010-9a222b931eab
10/12/2023,5,0.3,Enami,Velocidad del Viento,Paipote,Observada,0b8cc923-e7ba-5ae0-9575-7542a8f67308
10/12/2023,6,0.5,Enami,Velocidad del Viento,Paipote,Observada,f6fbef36-0dd3-57df-8825-03e38e76b156
10/12/2023,7,0.6,Enami,Velocidad del Viento,Paipote,Observada,c5c74b4e-7425-5550-bb5f-6f8f13350568
10/12/2023,8,0.9,Enami,Velocidad del Viento,Paipote,Observada,c058513e-8a24-53f0-b900-5583bb129aee
10/12/2023,9,2.0,Enami,Velocidad del Viento,Paipote,Observada,64bb0488-ac91-5d06-89a4-452e512f03f1
10/12/2023,10,2.4,Enami,Velocidad del Viento,Paipote,Observada,5820f61e-b7e7-5267-9511-c6e2d5c1cf8d
10/12/2023,11,3.5,Enami,Velocidad del Viento,Paipote,Observada,d8fb870e-797a-5060-ad32-a36596adf59f
10/12/2023,12,3.8,Enami,Velocidad del Viento,Paipote,Observada,10751b2e-4256-5b32-a59a-6f6988ff838c
10/12/2023,13,4.3,Enami,Velocidad del Viento,Paipote,Observada,4a29bd3a-4a59-5f9a-92e4-8884156e2dea
10/12/2023,14,5.0,Enami,Velocidad del Viento,Paipote,Observada,a017b673-e01e-5e83-9c7a-eeea2d04763a
10/12/2023,15,4.4,Enami,Velocidad del Viento,Paipote,Observada,6fdbeaaa-382f-5e11-b8b0-d30f64896869
10/12/2023,16,4.4,Enami,Velocidad del Viento,Paipote,Observada,89667c4d-af8e-5a52-a267-0da2c0e8dfea
10/12/2023,17,4.0,Enami,Velocidad del Viento,Paipote,Observada,b48c60d9-5a30-5eee-9d12-b745a7085a11
10/12/2023,18,2.2,Enami,Velocidad del Viento,Paipote,Observada,ee89d7c8-1292-5b8a-bce3-b3dca2e5d93a
10/12/2023,19,1.4,Enami,Velocidad del Viento,Paipote,Observada,a81bc1b5-305d-585b-b242-2c61fb0cc3a1
10/12/2023,20,1.5,Enami,Velocidad del Viento,Paipote,Observada,78cac59f-fa00-5d0b-bd27-83aa5fea08e5
10/12/2023,21,0.8,Enami,Velocidad del Viento,Paipote,Observada,9ba4f7b1-e02a-59cc-aea3-0eac0f81c90a
10/12/2023,22,0.9,Enami,Velocidad del Viento,Paipote,Observada,91850770-cdf1-53d4-9c28-44fa19bed994
10/12/2023,23,0.4,Enami,Velocidad del Viento,Paipote,Observada,308d13b0-ec83-5b66-a0ab-7e9d04cdb056
10/13/2023,0,0.6,Enami,Velocidad del Viento,Paipote,Observada,19af3a67-c2c8-5813-8b90-9b66e08c8716
10/13/2023,1,0.9,Enami,Velocidad del Viento,Paipote,Observada,f4d1e090-3085-5518-9440-e57a2663647e
10/13/2023,2,1.5,Enami,Velocidad del Viento,Paipote,Observada,b59311cb-9c05-5b10-80ae-93c7a1c26bf9
10/13/2023,3,1.2,Enami,Velocidad del Viento,Paipote,Observada,19893dcc-7ea0-50f0-872b-62042899fa1d
10/13/2023,4,1.0,Enami,Velocidad del Viento,Paipote,Observada,a8370967-8ee4-5da6-af68-961fec23c0cd
10/13/2023,5,1.2,Enami,Velocidad del Viento,Paipote,Observada,94d59066-1c33-5dfd-935d-0c1b6a7192aa
10/13/2023,6,1.8,Enami,Velocidad del Viento,Paipote,Observada,0f7496d2-5f7d-54d6-b7b4-eab80be39660
10/13/2023,7,2.0,Enami,Velocidad del Viento,Paipote,Observada,da2d4b12-1f8d-5bb1-98c1-e9c879abc67b
10/13/2023,8,2.3,Enami,Velocidad del Viento,Paipote,Observada,4aa52f2f-dc38-54e0-878a-a9812f29c0aa
10/13/2023,9,2.6,Enami,Velocidad del Viento,Paipote,Observada,a7254fbf-5384-5bbb-a175-4a98ab2bff82
10/13/2023,10,3.0,Enami,Velocidad del Viento,Paipote,Observada,3d1626ae-173b-5683-ad56-f0bd88e9f061
10/13/2023,11,3.4,Enami,Velocidad del Viento,Paipote,Observada,8480c15c-964d-56b8-9f12-bbeaf87357db
10/13/2023,12,3.3,Enami,Velocidad del Viento,Paipote,Observada,52e55a7b-7399-5a75-8c10-7c8209f744a2
10/13/2023,13,3.7,Enami,Velocidad del Viento,Paipote,Observada,50a993e3-3cbc-5e63-85da-996e68f75602
