Fecha,Hora,MP10_Campamento_Pronosticada,MP10_Campamento_Continua,MP10_Sierra_Gorda_Pronosticada,MP10_Sierra_Gorda_Continua,Velocidad_viento_Campamento_Pronosticada,Velocidad_viento_Campamento_Continua,Velocidad_viento_Sierra_Gorda_Pronosticada,Velocidad_viento_Sierra_Gorda_Continua
11/21/2023,7,344.7,280.6,594.1,124.7,1.5,0.8,0.7,1.7
11/21/2023,8,502.5,223.2,335.0,150.6,1.9,1.0,1.3,2.1
11/21/2023,9,500.0,191.9,333.3,225.7,3.3,2.0,2.0,2.1
11/21/2023,10,287.4,140.8,191.6,94.8,5.5,3.3,2.9,2.0
11/21/2023,11,67.9,36.5,60.7,112.3,6.7,3.3,4.8,2.6
11/21/2023,12,32.4,54.8,38.4,138.5,6.3,3.5,5.2,3.2
11/21/2023,13,19.5,31.4,42.8,59.4,5.9,3.5,5.4,4.1
11/21/2023,14,203.4,29.7,103.5,86.6,9.1,3.8,8.4,3.5
11/21/2023,15,186.3,21.7,266.1,55.9,8.8,3.4,8.7,3.1
11/21/2023,16,255.8,12.6,365.5,50.5,8.1,2.9,8.1,3.8
11/21/2023,17,41.3,146.2,59.0,287.7,6.9,2.9,7.4,3.3
11/21/2023,18,169.7,504.0,242.4,164.9,4.6,4.3,5.6,4.7
11/21/2023,19,41.4,50.4,12.5,61.4,2.3,5.1,3.0,5.2
11/21/2023,20,36.3,47.6,39.0,41.7,2.1,3.9,0.3,3.1
11/21/2023,21,97.8,34.3,26.2,31.2,2.3,2.3,0.9,1.1
11/21/2023,22,69.9,48.7,46.6,67.5,2.2,1.2,1.5,0.5
11/21/2023,23,67.2,164.4,33.9,174.3,4.0,1.5,2.0,1.1
11/22/2023,0,147.8,107.5,98.5,99.0,5.3,1.0,2.8,0.3
11/22/2023,1,744.0,115.1,314.2,111.3,4.4,0.9,1.6,1.1
11/22/2023,2,214.0,115.1,229.1,80.0,2.4,1.3,1.3,2.6
11/22/2023,3,522.6,188.8,133.8,74.6,2.7,0.4,1.9,1.6
11/22/2023,4,202.5,210.5,142.0,64.4,2.9,1.0,2.0,1.3
11/22/2023,5,185.4,126.1,160.2,36.4,3.1,0.7,1.7,1.4
11/22/2023,6,561.8,182.1,374.6,50.1,1.4,1.0,1.3,1.4
11/22/2023,7,923.7,126.1,173.2,134.8,0.9,0.8,1.3,0.8
11/22/2023,8,296.6,105.8,358.9,155.2,3.7,1.4,1.7,1.4
11/22/2023,9,500.0,94.6,236.6,59.7,5.2,1.9,3.4,1.4
11/22/2023,10,287.4,42.6,191.6,82.6,6.1,2.8,4.2,2.7
11/22/2023,11,67.9,70.4,60.7,92.9,6.6,3.4,5.0,2.4
11/22/2023,12,32.4,56.2,30.2,79.0,6.3,4.3,4.5,2.8
11/22/2023,13,19.5,45.5,27.8,103.8,6.3,4.1,4.8,3.2
11/22/2023,14,17.8,32.4,49.3,118.9,5.1,4.4,6.4,3.2
11/22/2023,15,50.0,36.1,266.1,63.9,6.2,4.5,8.1,3.6
11/22/2023,16,143.5,29.7,365.5,72.9,6.8,4.2,7.6,3.7
11/22/2023,17,41.3,29.2,59.0,64.8,6.5,4.0,6.5,4.3
11/22/2023,18,169.7,67.2,242.4,231.5,3.8,4.7,5.0,5.0
11/22/2023,19,20.0,59.8,25.4,53.2,1.1,4.6,3.1,4.9
11/22/2023,20,49.1,39.4,147.4,34.0,2.1,5.6,1.0,4.6
11/22/2023,21,97.8,11.6,26.2,8.5,3.7,3.4,1.5,2.7
11/22/2023,22,219.8,20.9,58.4,19.8,5.4,2.4,1.9,1.4
11/22/2023,23,229.8,23.9,220.6,26.4,4.9,1.6,1.6,0.3
11/23/2023,0,147.8,120.2,165.0,74.4,4.4,1.4,1.9,0.6
11/23/2023,1,382.5,143.0,167.3,28.6,2.9,1.4,2.3,0.4
11/23/2023,2,214.0,143.0,36.2,25.7,1.9,0.6,2.3,1.3
11/23/2023,3,522.6,59.8,193.8,27.1,2.1,0.7,1.7,1.6
11/23/2023,4,231.9,175.3,160.8,90.2,2.9,1.0,1.2,0.9
11/23/2023,5,185.4,219.8,160.2,64.8,1.8,0.4,1.2,1.6
11/23/2023,6,225.8,117.6,150.6,45.4,0.7,0.9,0.8,1.7
11/23/2023,7,530.1,101.6,274.2,0.9,0.8,1.1,0.8,1.9
11/23/2023,8,502.5,223.9,358.9,,1.9,0.6,2.0,1.6
11/23/2023,9,138.6,176.6,92.4,135.8,2.8,1.3,2.6,1.3
11/23/2023,10,287.4,113.9,191.6,95.3,5.7,2.1,4.6,2.0
11/23/2023,11,67.9,74.0,60.7,68.3,7.2,3.8,5.1,2.3
11/23/2023,12,82.5,62.0,30.2,120.8,7.1,4.6,5.2,3.5
11/23/2023,13,19.5,39.9,40.4,112.8,6.0,4.2,4.7,3.1
11/23/2023,14,34.5,30.4,290.6,86.1,6.1,4.3,8.7,3.0
11/23/2023,15,186.3,26.0,266.1,72.4,8.8,4.0,8.4,4.0
11/23/2023,16,255.8,21.0,365.5,42.2,7.7,4.2,7.9,3.2
11/23/2023,17,41.3,21.5,59.0,73.2,6.7,4.6,7.4,4.9
11/23/2023,18,169.7,28.5,242.4,59.2,4.0,4.3,4.6,4.2
11/23/2023,19,42.5,49.2,12.5,60.9,1.8,4.5,3.3,5.0
11/23/2023,20,36.3,58.9,147.4,71.9,2.0,5.0,1.5,4.1
11/23/2023,21,97.8,36.5,26.2,11.6,3.2,3.2,0.8,2.5
11/23/2023,22,78.8,21.2,88.6,31.5,3.9,3.4,1.3,2.4
11/23/2023,23,229.8,18.7,80.2,12.4,4.8,2.8,1.7,1.7
11/24/2023,0,267.8,15.5,98.5,10.7,3.9,2.0,2.3,0.6
11/24/2023,1,744.0,48.9,255.0,12.6,3.8,2.0,2.3,1.2
11/24/2023,2,308.1,48.9,229.1,24.7,3.8,1.0,2.5,1.0
11/24/2023,3,522.6,34.0,193.8,15.5,3.4,1.0,2.4,0.9
11/24/2023,4,120.0,128.1,142.0,20.4,3.0,1.0,1.7,0.5
11/24/2023,5,295.8,62.7,160.2,17.4,2.9,1.2,1.4,1.6
11/24/2023,6,561.8,92.3,374.6,40.6,1.4,0.9,1.2,2.1
11/24/2023,7,344.7,338.2,274.2,89.0,1.3,1.2,0.8,1.6
11/24/2023,8,296.6,354.6,431.0,119.8,2.2,1.2,1.6,1.7
11/24/2023,9,500.0,376.6,333.3,124.4,3.0,1.2,2.8,2.0
11/24/2023,10,287.4,194.9,191.6,46.6,4.4,2.1,4.1,2.1
11/24/2023,11,35.7,95.3,51.0,111.3,6.0,2.4,4.8,2.0
11/24/2023,12,32.4,45.0,46.3,100.9,6.8,2.8,6.8,1.9
11/24/2023,13,37.4,45.0,53.4,57.7,7.4,3.6,7.9,2.3
11/24/2023,14,203.4,60.8,103.5,65.4,8.8,3.2,8.5,2.2
11/24/2023,15,186.3,41.9,266.1,43.0,9.0,3.9,8.5,2.5
11/24/2023,16,77.0,21.5,365.5,24.0,9.0,4.1,7.9,4.5
11/24/2023,17,41.3,41.6,59.0,67.3,8.3,4.8,7.0,4.8
11/24/2023,18,169.7,82.3,242.4,540.5,5.3,3.5,5.6,4.5
11/24/2023,19,36.9,86.8,25.4,114.5,2.1,4.5,3.4,5.3
11/24/2023,20,36.3,55.5,20.7,37.6,1.7,5.1,1.5,4.7
11/24/2023,21,97.8,41.1,26.2,46.7,2.2,3.1,1.4,2.8
11/24/2023,22,69.9,36.7,46.6,41.0,2.3,2.9,1.4,1.5
11/24/2023,23,67.2,28.2,220.6,16.7,2.5,1.7,1.5,0.7
11/25/2023,0,201.3,33.8,134.2,30.5,3.4,1.2,1.9,0.3
11/25/2023,1,126.9,83.2,167.3,32.8,3.2,1.0,1.6,0.8
11/25/2023,2,214.0,31.4,139.6,45.7,4.0,1.0,1.7,0.1
11/25/2023,3,242.7,171.4,93.6,52.8,3.4,0.9,1.7,1.2
11/25/2023,4,120.0,35.3,142.0,13.4,2.0,0.7,1.7,2.2
11/25/2023,5,295.8,208.8,123.6,51.1,3.0,0.1,2.1,1.6
11/25/2023,6,561.8,179.9,374.6,70.0,1.2,0.0,1.5,1.7
11/25/2023,7,530.1,120.4,276.3,151.8,1.0,0.3,1.2,1.5
11/25/2023,8,296.6,158.2,335.0,147.5,2.2,0.9,1.4,1.2
11/25/2023,9,500.0,130.7,333.3,128.4,2.2,1.0,3.4,1.1
11/25/2023,10,287.4,97.5,191.6,43.4,3.6,1.6,4.1,1.3
11/25/2023,11,42.5,104.3,51.0,79.2,5.3,2.2,4.1,1.2
11/25/2023,12,21.1,44.5,30.2,242.2,5.8,2.5,5.8,2.2
11/25/2023,13,20.9,57.5,53.4,174.6,6.8,3.0,7.6,2.4
11/25/2023,14,203.4,78.4,103.5,51.5,9.2,4.1,8.3,3.3
11/25/2023,15,186.3,55.8,266.1,27.6,9.8,4.9,8.3,4.3
11/25/2023,16,276.6,56.8,425.5,60.2,9.5,5.0,8.5,4.7
11/25/2023,17,41.3,84.6,59.0,49.8,7.8,5.0,7.8,4.5
11/25/2023,18,169.7,96.9,242.4,140.5,4.7,4.9,5.9,5.1
11/25/2023,19,41.4,65.8,25.4,46.6,1.9,4.7,4.1,5.2
11/25/2023,20,36.3,42.3,39.0,34.0,2.1,5.0,1.6,3.8
11/25/2023,21,97.8,41.1,26.2,41.0,2.1,2.8,0.9,2.6
11/25/2023,22,69.9,45.4,46.6,63.2,2.3,1.3,1.7,0.9
11/25/2023,23,229.8,57.7,80.2,50.8,4.2,0.4,1.5,1.1
11/26/2023,0,147.8,81.1,98.5,89.0,4.4,0.6,1.7,1.0
11/26/2023,1,744.0,83.3,459.7,75.8,3.9,2.3,1.6,1.8
11/26/2023,2,214.0,83.2,191.8,48.6,2.5,1.1,1.8,3.0
11/26/2023,3,242.7,28.0,139.8,24.5,2.4,1.4,1.1,1.0
11/26/2023,4,573.9,210.3,72.8,28.4,1.2,0.8,0.8,0.2
11/26/2023,5,185.4,127.3,156.8,42.0,2.3,1.0,1.4,0.8
11/26/2023,6,561.8,58.4,374.6,36.2,1.1,0.9,1.5,1.7
11/26/2023,7,923.7,216.7,229.8,118.9,1.0,0.7,1.5,2.0
11/26/2023,8,296.6,152.5,358.9,114.3,2.4,0.9,2.7,1.4
11/26/2023,9,138.6,210.0,92.4,109.1,2.2,1.0,1.8,1.4
11/26/2023,10,287.4,96.6,191.6,84.9,3.0,1.4,2.9,1.6
11/26/2023,11,67.9,96.6,60.7,93.2,6.2,2.1,4.7,1.7
11/26/2023,12,32.4,55.5,30.2,64.2,6.6,3.3,5.1,2.5
11/26/2023,13,28.3,74.8,29.8,40.1,6.1,3.1,5.3,2.1
11/26/2023,14,34.5,47.7,103.5,23.0,5.7,3.2,8.2,2.9
11/26/2023,15,186.3,35.4,266.1,19.6,8.9,3.0,8.8,3.6
11/26/2023,16,77.0,28.2,110.0,31.5,9.1,4.1,8.9,4.5
11/26/2023,17,41.3,136.9,59.0,141.0,8.0,2.4,7.8,4.0
11/26/2023,18,169.7,105.9,242.4,131.9,5.1,2.1,5.8,4.8
11/26/2023,19,19.4,61.1,25.4,59.2,2.5,4.7,3.6,5.1
11/26/2023,20,36.3,36.2,20.7,19.6,2.0,4.9,1.3,4.0
11/26/2023,21,97.8,24.8,111.2,40.3,2.5,3.1,0.6,2.1
11/26/2023,22,69.9,33.5,58.4,33.7,2.4,1.8,1.2,1.1
11/26/2023,23,67.2,100.7,44.8,47.2,4.2,1.2,2.0,1.1
11/27/2023,0,201.3,107.6,98.5,39.4,2.9,1.2,2.0,1.4
11/27/2023,1,130.5,341.0,167.3,43.2,3.0,0.9,2.2,1.1
11/27/2023,2,308.1,297.9,91.2,63.9,3.0,1.5,2.0,0.5
11/27/2023,3,136.3,153.1,93.6,64.1,2.4,1.2,2.1,1.2
11/27/2023,4,120.0,216.0,154.6,28.4,2.5,1.2,1.6,1.5
11/27/2023,5,185.4,228.6,123.6,40.8,2.0,1.2,2.0,1.7
11/27/2023,6,561.8,162.2,374.6,79.8,1.3,0.8,1.3,1.8
11/27/2023,7,344.7,146.4,594.1,137.5,1.1,0.6,1.0,1.4
11/27/2023,8,538.3,162.4,200.3,212.4,3.4,1.0,0.0,1.5
11/27/2023,9,224.7,77.0,149.8,128.1,3.5,1.3,2.1,0.4
11/27/2023,10,104.2,49.7,69.4,99.9,4.3,1.8,4.4,0.8
11/27/2023,11,52.4,76.2,49.8,97.1,6.4,2.6,4.9,1.8
11/27/2023,12,82.5,77.7,51.4,102.9,7.1,2.7,5.0,1.9
11/27/2023,13,28.3,40.4,57.0,64.4,6.6,3.1,6.1,2.4
11/27/2023,14,203.4,25.3,290.6,60.4,9.5,3.3,9.4,2.9
11/27/2023,15,186.3,19.7,266.1,51.0,9.1,3.9,8.7,3.2
11/27/2023,16,297.8,21.7,365.5,37.9,8.4,3.7,8.2,3.1
11/27/2023,17,41.3,322.9,59.0,283.3,7.5,2.5,7.5,4.2
11/27/2023,18,70.5,51.2,100.7,119.6,5.1,3.1,5.2,4.3
11/27/2023,19,19.4,47.4,12.5,65.1,2.5,1.9,3.6,5.2
11/27/2023,20,36.3,24.1,39.0,43.4,1.6,5.1,2.2,4.3
11/27/2023,21,39.3,23.4,26.2,26.2,1.9,3.0,1.1,3.0
11/27/2023,22,31.2,18.0,20.8,18.1,2.0,2.0,2.5,0.8
11/27/2023,23,50.8,30.4,33.9,31.5,3.7,1.6,2.6,0.2
11/28/2023,0,130.2,32.1,98.5,37.6,4.6,1.1,2.2,0.3
11/28/2023,1,542.7,106.3,255.0,13.3,3.6,0.9,1.4,0.7
11/28/2023,2,343.7,512.3,229.1,60.0,2.4,0.8,1.0,1.3
11/28/2023,3,140.4,112.2,139.8,65.8,2.3,0.5,1.0,1.4
11/28/2023,4,120.0,313.8,142.0,65.3,2.6,0.8,1.6,2.0
11/28/2023,5,295.8,143.2,160.2,49.6,2.2,1.1,1.7,2.0
11/28/2023,6,298.2,189.9,374.6,40.0,0.9,0.6,1.0,1.7
11/28/2023,7,923.7,197.1,594.1,201.4,1.0,0.9,0.8,1.9
11/28/2023,8,296.6,250.5,358.9,198.4,2.3,0.8,1.2,1.5
11/28/2023,9,500.0,268.2,333.3,103.5,3.2,0.9,2.7,0.8
11/28/2023,10,287.4,52.0,191.6,77.7,4.9,1.6,3.4,0.7
11/28/2023,11,67.9,40.1,60.7,73.9,6.9,2.3,5.2,1.7
11/28/2023,12,82.5,62.8,30.2,180.7,7.0,2.9,5.7,2.7
11/28/2023,13,19.0,77.0,42.8,69.0,7.0,3.4,5.4,1.8
11/28/2023,14,203.4,19.8,89.8,46.1,9.1,3.5,7.2,2.8
11/28/2023,15,186.3,11.9,266.1,39.1,8.8,3.8,8.1,3.1
11/28/2023,16,77.0,370.8,365.5,684.7,8.6,1.4,8.0,3.5
11/28/2023,17,41.3,58.9,59.0,217.7,7.7,3.5,7.4,4.6
11/28/2023,18,169.7,50.9,242.4,70.5,5.2,4.2,5.4,4.9
11/28/2023,19,41.4,46.7,12.5,246.9,2.3,4.2,3.7,5.2
11/28/2023,20,36.3,39.4,39.0,32.5,1.9,4.9,2.0,3.9
11/28/2023,21,97.8,40.6,26.2,39.8,2.5,2.4,0.5,2.2
11/28/2023,22,87.6,40.6,46.6,71.0,3.9,2.0,1.3,0.7
11/28/2023,23,67.2,26.9,80.2,41.2,4.6,2.1,1.4,0.8
11/29/2023,0,147.8,36.7,98.5,34.9,3.1,1.3,2.2,0.5
11/29/2023,1,382.5,48.4,167.3,11.6,4.4,0.7,2.5,0.5
11/29/2023,2,214.0,106.0,196.9,145.6,3.2,0.7,1.9,0.5
11/29/2023,3,522.6,72.8,133.8,113.8,2.4,0.1,1.6,1.2
11/29/2023,4,231.9,195.6,142.0,80.7,2.2,1.0,1.6,1.6
11/29/2023,5,185.4,100.1,123.6,40.0,2.1,0.6,1.7,2.2
11/29/2023,6,561.8,171.3,374.6,41.3,1.4,0.9,1.4,2.6
11/29/2023,7,344.7,495.2,274.2,87.8,1.3,1.1,0.7,1.9
11/29/2023,8,296.6,294.4,335.0,171.6,2.8,0.9,1.4,1.2
11/29/2023,9,500.0,182.9,92.4,260.3,3.5,1.2,2.8,0.5
11/29/2023,10,287.4,194.6,191.6,80.7,4.3,1.8,4.4,2.2
11/29/2023,11,35.7,77.4,60.7,41.5,5.9,2.5,4.9,2.3
11/29/2023,12,32.4,54.0,30.2,39.6,6.4,3.0,5.3,2.9
11/29/2023,13,129.3,71.6,42.8,76.6,8.0,3.4,5.7,2.8
11/29/2023,14,203.4,58.9,82.3,48.6,9.2,2.7,6.1,4.0
11/29/2023,15,186.3,78.9,266.1,60.2,9.2,4.1,9.3,4.6
11/29/2023,16,77.0,109.0,425.5,92.0,8.8,4.9,8.4,4.7
11/29/2023,17,41.3,79.8,59.0,61.4,7.7,3.6,8.3,4.9
11/29/2023,18,169.7,68.9,242.4,68.3,5.1,3.7,5.3,5.3
11/29/2023,19,42.5,68.4,25.4,51.8,2.3,5.2,3.4,5.1
11/29/2023,20,49.1,36.9,20.7,51.1,1.5,4.2,1.9,4.2
11/29/2023,21,97.8,22.6,55.2,43.7,1.9,2.6,0.6,2.1
11/29/2023,22,87.6,25.2,28.5,34.2,1.9,2.6,0.7,1.3
11/29/2023,23,229.8,30.3,398.2,20.6,2.7,1.9,1.4,0.6
11/30/2023,0,201.3,34.0,128.1,44.7,3.0,1.3,1.4,1.3
11/30/2023,1,130.5,79.5,314.2,82.7,2.6,1.0,1.4,0.3
11/30/2023,2,295.3,79.5,229.1,59.0,3.0,0.7,1.3,1.1
11/30/2023,3,136.3,126.1,133.8,63.7,2.1,1.4,1.5,0.8
11/30/2023,4,213.0,177.7,142.0,94.7,2.8,0.9,2.1,1.5
11/30/2023,5,185.4,212.6,156.8,133.9,3.1,0.7,1.5,1.8
11/30/2023,6,561.8,275.9,374.6,100.5,1.5,1.1,1.2,1.9
11/30/2023,7,344.7,162.3,594.1,116.3,1.3,1.1,0.8,1.7
11/30/2023,8,296.6,448.4,335.0,209.7,2.2,0.8,1.8,1.4
11/30/2023,9,500.0,231.4,92.4,195.3,2.8,1.2,3.0,1.1
11/30/2023,10,287.4,105.0,191.6,97.8,5.2,1.1,3.6,1.4
11/30/2023,11,67.9,55.2,60.7,68.3,7.5,3.2,5.3,2.8
11/30/2023,12,82.5,64.3,30.2,162.5,7.6,2.5,5.9,2.3
11/30/2023,13,37.4,34.6,35.0,126.0,7.5,3.2,4.7,2.4
11/30/2023,14,72.4,21.7,89.8,69.3,8.2,3.8,7.3,3.4
11/30/2023,15,186.3,12.8,266.1,72.0,8.0,4.1,8.6,2.7
11/30/2023,16,255.8,18.3,110.0,375.1,8.0,3.2,8.8,3.9
11/30/2023,17,41.3,173.6,59.0,215.3,7.1,4.7,7.8,3.9
11/30/2023,18,169.7,82.5,242.4,182.6,5.2,5.1,6.1,5.2
11/30/2023,19,53.8,111.3,25.4,35.9,2.1,4.8,3.8,4.5
11/30/2023,20,15.3,47.9,21.8,21.6,1.4,3.3,1.8,3.0
11/30/2023,21,97.8,22.3,165.5,26.2,1.9,2.1,0.3,1.8
11/30/2023,22,69.9,40.5,28.5,53.8,1.4,3.5,0.6,0.3
11/30/2023,23,597.4,69.6,33.9,73.7,1.1,2.7,1.9,2.7
12/01/2023,0,201.3,346.9,134.2,96.4,2.6,1.4,1.6,2.6
12/01/2023,1,689.6,266.9,167.3,88.5,2.9,1.5,1.3,2.7
12/01/2023,2,295.3,266.9,196.9,89.3,1.7,0.7,1.3,1.6
12/01/2023,3,522.6,152.7,348.4,36.2,1.9,0.6,1.9,1.3
12/01/2023,4,231.9,196.6,80.0,40.3,3.0,0.7,2.3,1.5
12/01/2023,5,295.8,218.3,70.9,19.2,3.2,0.7,1.7,1.4
12/01/2023,6,96.9,155.4,150.6,50.9,0.6,0.7,0.7,1.2
12/01/2023,7,464.6,140.8,229.8,164.6,1.0,1.1,1.3,1.0
12/01/2023,8,502.5,203.3,197.7,159.4,1.7,1.2,2.3,0.8
12/01/2023,9,138.6,127.8,333.3,201.7,3.3,1.7,3.1,1.2
12/01/2023,10,287.4,166.3,191.6,55.3,5.6,2.6,4.8,1.2
12/01/2023,11,67.9,76.2,42.9,125.2,6.6,3.8,5.5,2.5
12/01/2023,12,32.4,78.8,30.2,164.5,6.5,3.3,5.5,2.8
12/01/2023,13,19.0,64.3,27.2,100.2,6.1,3.4,4.9,2.9
12/01/2023,14,203.4,42.6,82.3,65.4,9.3,3.2,6.2,3.4
12/01/2023,15,186.3,26.7,266.1,42.2,9.0,4.3,8.0,3.5
12/01/2023,16,255.8,48.4,365.5,154.3,8.3,3.4,7.9,4.3
12/01/2023,17,41.3,126.6,59.0,104.6,7.1,1.8,7.6,4.3
12/01/2023,18,169.7,100.4,242.4,74.9,5.1,1.9,5.5,4.5
12/01/2023,19,19.4,52.6,19.4,72.7,2.5,3.4,3.2,5.1
12/01/2023,20,36.3,40.5,39.0,37.9,1.8,5.1,0.5,4.2
12/01/2023,21,97.8,43.5,26.2,45.9,2.1,2.8,1.3,1.9
12/01/2023,22,69.9,21.8,46.6,32.8,2.7,1.8,1.4,0.4
12/01/2023,23,67.2,16.7,33.9,54.3,4.5,1.2,2.6,0.8
12/02/2023,0,147.8,45.2,98.5,33.0,2.5,0.6,2.3,0.4
12/02/2023,1,689.6,60.7,459.7,62.7,2.6,0.6,2.2,0.7
12/02/2023,2,295.3,60.7,229.1,101.9,3.2,1.0,1.6,0.7
12/02/2023,3,242.7,216.6,193.8,97.8,2.4,0.8,1.4,1.3
12/02/2023,4,231.9,128.2,228.0,71.8,2.1,0.6,1.0,1.4
12/02/2023,5,185.4,156.9,160.2,43.0,1.9,0.7,1.8,1.5
12/02/2023,6,561.8,129.7,374.6,55.1,1.1,1.1,1.6,2.0
12/02/2023,7,457.3,278.8,594.1,79.0,0.7,0.8,1.0,1.3
12/02/2023,8,296.6,159.4,153.8,227.8,2.2,0.5,1.0,1.1
12/02/2023,9,500.0,239.6,92.4,217.7,2.9,1.4,2.2,0.5
12/02/2023,10,287.4,102.0,191.6,54.5,3.8,1.4,3.7,1.3
12/02/2023,11,67.9,44.2,60.7,101.6,6.3,2.4,4.8,2.3
12/02/2023,12,32.4,101.9,30.2,115.0,6.8,3.4,4.7,2.6
12/02/2023,13,39.9,53.3,57.0,56.0,5.0,3.1,4.6,2.8
12/02/2023,14,203.4,21.9,82.3,45.4,8.8,3.4,6.1,2.9
12/02/2023,15,186.3,30.4,266.1,63.2,9.3,3.8,8.3,3.7
12/02/2023,16,77.0,35.0,110.0,112.6,8.8,4.2,8.9,4.4
12/02/2023,17,41.3,128.5,59.0,85.1,7.7,3.6,7.7,4.7
12/02/2023,18,169.7,131.7,242.4,92.2,5.2,3.0,6.0,4.4
12/02/2023,19,41.4,87.5,25.4,109.2,2.6,4.0,3.3,5.1
12/02/2023,20,36.3,77.8,20.7,45.2,1.4,4.8,1.8,4.0
12/02/2023,21,97.8,45.4,65.2,50.3,2.1,3.4,1.3,2.6
12/02/2023,22,69.9,44.7,58.4,28.9,2.3,2.3,1.3,1.3
12/02/2023,23,67.2,30.1,87.7,30.1,3.4,2.0,2.1,0.1
12/03/2023,0,201.3,31.3,98.5,48.9,3.2,0.8,2.2,0.9
12/03/2023,1,689.6,39.3,459.7,28.9,3.6,0.8,2.1,1.0
12/03/2023,2,214.0,39.4,142.7,38.4,4.1,0.6,1.9,1.6
12/03/2023,3,156.3,89.8,348.4,82.7,3.5,0.3,2.3,1.7
12/03/2023,4,292.7,86.9,142.0,25.2,4.1,0.8,2.0,1.9
12/03/2023,5,240.4,117.3,70.9,13.4,2.8,0.7,1.4,2.3
12/03/2023,6,225.8,114.6,510.3,41.3,0.7,0.9,0.8,2.1
12/03/2023,7,344.7,104.5,594.1,119.6,1.2,0.8,0.7,0.7
12/03/2023,8,646.5,162.1,431.0,83.2,3.1,0.9,1.4,1.9
12/03/2023,9,500.0,322.7,333.3,96.6,3.7,0.9,2.5,1.0
12/03/2023,10,287.4,93.0,191.6,161.8,3.6,2.0,2.8,0.4
12/03/2023,11,35.7,42.1,103.2,88.3,5.6,2.5,3.8,2.0
12/03/2023,12,32.4,60.5,53.9,59.2,6.2,2.5,4.9,1.9
12/03/2023,13,229.0,98.0,29.8,30.3,8.9,2.5,6.0,1.6
12/03/2023,14,203.4,59.5,49.3,25.2,8.9,3.4,6.5,3.1
12/03/2023,15,186.3,41.1,266.1,22.8,9.5,4.3,8.8,4.2
12/03/2023,16,77.0,50.4,110.0,51.8,9.1,4.2,8.7,4.9
12/03/2023,17,41.3,113.6,59.0,49.9,7.7,4.4,7.3,5.0
12/03/2023,18,169.7,57.6,242.4,50.1,4.9,2.9,5.5,4.4
12/03/2023,19,42.5,62.7,25.4,62.9,2.1,3.3,3.3,5.4
12/03/2023,20,71.6,44.7,147.4,34.2,2.2,5.4,1.3,4.3
12/03/2023,21,97.8,37.6,165.5,24.7,2.5,2.6,0.5,2.7
12/03/2023,22,132.9,31.8,88.6,32.3,2.5,1.9,1.3,1.3
12/03/2023,23,229.8,35.4,73.0,23.3,3.1,1.6,1.6,0.3
12/04/2023,0,147.8,54.9,98.5,60.0,3.7,1.1,2.2,1.4
12/04/2023,1,689.6,58.0,459.7,67.6,2.8,0.8,1.5,0.9
12/04/2023,2,214.0,58.1,303.6,39.9,2.7,0.3,1.4,1.5
12/04/2023,3,522.6,96.7,161.8,40.4,2.7,0.4,1.5,1.9
12/04/2023,4,231.9,138.7,382.6,26.5,2.7,0.6,1.3,1.7
12/04/2023,5,185.4,307.3,160.2,48.7,2.2,0.8,1.8,2.1
12/04/2023,6,888.0,53.5,374.6,52.6,2.5,0.7,1.4,2.0
12/04/2023,7,724.8,220.4,594.1,164.1,0.8,1.2,1.0,1.7
12/04/2023,8,261.6,222.1,228.9,260.1,3.0,1.0,0.7,1.6
12/04/2023,9,500.0,232.0,333.3,195.6,4.0,1.3,2.1,1.1
12/04/2023,10,287.4,180.8,191.6,62.0,4.3,1.1,2.9,0.7
12/04/2023,11,67.9,75.7,60.7,33.0,6.3,2.2,4.7,0.2
12/04/2023,12,32.4,109.8,30.2,94.4,6.8,3.2,5.1,2.8
12/04/2023,13,39.9,42.8,57.0,102.9,5.3,3.9,5.7,3.0
12/04/2023,14,203.4,30.4,103.5,45.0,8.9,3.7,7.8,3.6
12/04/2023,15,186.3,21.4,266.1,63.2,9.4,4.3,8.3,3.8
12/04/2023,16,77.0,22.1,365.5,206.6,8.8,2.7,8.0,4.3
12/04/2023,17,41.3,193.1,59.0,104.1,7.6,4.0,7.1,4.6
12/04/2023,18,169.7,69.8,242.4,77.3,5.2,2.8,5.7,5.1
12/04/2023,19,19.4,67.4,25.4,49.6,2.0,5.6,2.9,5.0
12/04/2023,20,49.1,37.6,20.7,33.5,1.8,4.8,1.2,3.7
12/04/2023,21,97.8,40.5,65.2,44.7,2.4,2.8,1.2,2.1
12/04/2023,22,69.9,27.8,58.4,34.9,2.9,1.6,1.3,0.4
12/04/2023,23,330.8,30.5,220.6,61.0,4.8,1.4,2.4,1.3
12/05/2023,0,201.3,34.2,98.5,46.9,2.7,0.8,2.5,0.1
12/05/2023,1,130.5,154.4,167.3,67.1,3.2,0.3,1.8,1.3
12/05/2023,2,295.3,154.4,91.2,104.8,3.5,0.5,1.6,1.5
12/05/2023,3,136.3,327.4,348.4,54.0,2.1,0.6,1.6,1.8
12/05/2023,4,120.0,345.6,312.5,100.9,1.7,0.7,1.2,1.7
12/05/2023,5,185.4,496.3,70.9,51.9,2.7,0.0,2.1,1.5
12/05/2023,6,298.2,330.0,198.8,101.7,1.2,0.6,0.9,1.8
12/05/2023,7,197.6,264.1,594.1,263.5,2.1,0.6,0.8,1.8
